#RPLIDAR SCAN DATA
#COUNT=500
#Angule	Distance	Quality
359.6704 5180.0 188
0.3735 5235.0 188
1.0767 5291.0 188
1.7798 5343.0 188
2.4829 5394.0 188
3.2025 5445.0 188
3.9056 5501.0 188
4.6088 5557.0 188
5.3119 5617.0 188
6.0260 5677.0 188
6.7291 5738.0 188
7.4323 5805.0 188
8.1519 5863.0 188
8.8550 5925.0 188
9.5581 5996.0 188
10.2612 6069.0 188
10.9808 6147.0 188
11.6840 6226.0 188
12.3871 6309.0 188
13.1067 6397.0 188
13.8098 6493.0 188
14.5129 6587.0 188
15.2325 6683.0 188
15.9357 6784.0 188
16.6388 6899.0 188
17.3419 6996.0 188
18.0615 6999.0 188
18.7646 6933.0 188
19.4678 6865.0 188
20.1874 6806.0 188
20.8905 6751.0 188
21.5936 6697.0 188
22.3077 6645.0 188
23.0109 6593.0 188
23.7140 6547.0 188
24.4171 6505.0 188
25.1367 6460.0 188
25.8398 6416.0 188
26.5430 6372.0 188
27.2626 6327.0 188
27.9657 6287.0 188
28.6688 6249.0 188
29.3884 6213.0 188
30.0916 6180.0 188
30.7947 6151.0 188
31.5143 6118.0 188
32.2174 6082.0 188
32.9370 6053.0 188
33.6401 6025.0 188
34.3542 5996.0 188
35.0739 5968.0 188
35.7770 5942.0 188
36.4966 5916.0 188
37.2162 5890.0 188
37.9193 5868.0 188
38.6389 5848.0 188
39.3420 5826.0 188
40.0616 5806.0 188
40.7812 5790.0 188
41.4844 5775.0 188
42.1985 5760.0 188
42.9181 5744.0 188
43.6212 5729.0 188
44.3408 5716.0 188
45.0439 5704.0 188
45.7635 5693.0 188
46.4832 5683.0 188
47.1863 5673.0 188
47.9059 5663.0 188
48.6200 5656.0 188
49.3231 5649.0 188
50.0427 5641.0 188
50.7458 5638.0 188
51.4655 5635.0 188
52.1851 5629.0 188
52.8882 5627.0 188
53.6078 5627.0 188
54.3274 5628.0 188
55.0305 5628.0 188
55.7446 5628.0 188
56.4478 5628.0 188
57.1674 5632.0 188
57.8870 5639.0 188
58.5901 5644.0 188
59.3097 5648.0 188
60.0293 5654.0 188
60.7324 5661.0 188
61.4355 5671.0 188
62.1387 5681.0 188
62.8418 5690.0 188
63.5449 5700.0 188
64.2480 5712.0 188
64.9512 5726.0 188
65.6543 5738.0 188
66.3574 5751.0 188
67.0605 5765.0 188
67.7637 5778.0 188
70.5762 4830.0 188
71.2793 4850.0 188
71.9824 4863.0 188
72.6855 4878.0 188
73.3887 4898.0 188
74.0918 4919.0 188
74.8114 4941.0 188
75.5145 4962.0 188
76.2177 4988.0 188
76.9208 5012.0 188
77.6239 5036.0 188
78.3270 5063.0 188
79.0302 5089.0 188
79.7333 5117.0 188
80.4364 5147.0 188
81.1395 5178.0 188
81.8427 5209.0 188
82.5458 5241.0 188
83.2489 5211.0 188
83.9520 5099.0 188
84.6552 4974.0 188
85.3583 4869.0 188
86.0614 4776.0 188
86.7645 4680.0 188
87.4677 4587.0 188
88.1873 4497.0 188
88.8904 4410.0 188
89.5935 4328.0 188
90.2966 4253.0 188
91.0107 4180.0 188
91.7139 4110.0 188
92.4170 4045.0 188
93.1366 3982.0 188
93.8397 3918.0 188
94.5428 3858.0 188
95.2625 3804.0 188
95.9656 3751.0 188
96.6687 3697.0 188
97.3883 3647.0 188
98.0914 3598.0 188
98.7946 3552.0 188
99.5142 3509.0 188
100.2173 3464.0 188
100.9204 3421.0 188
101.6400 3381.0 188
102.3431 3343.0 188
103.0463 3306.0 188
103.7604 3272.0 188
104.4635 3239.0 188
105.1666 3205.0 188
105.8862 3173.0 188
106.5894 3145.0 188
107.2925 3117.0 188
108.0121 3087.0 188
108.7152 3058.0 188
109.4183 3032.0 188
110.1379 3007.0 188
110.8411 2980.0 188
111.5442 2955.0 188
112.2638 2933.0 188
112.9669 2912.0 188
113.6700 2892.0 188
114.3732 2871.0 188
115.0928 2850.0 188
115.7959 2831.0 188
116.5155 2812.0 188
117.2021 2793.0 188
117.9053 2776.0 188
118.6084 2758.0 188
119.3115 2744.0 188
120.7178 2844.0 188
121.4209 2841.0 188
122.1240 2813.0 188
122.8271 2789.0 188
123.5303 2801.0 188
124.2334 2864.0 188
124.9365 2940.0 188
125.6396 2968.0 188
126.3428 2950.0 188
127.0459 2932.0 188
127.7490 2921.0 188
128.4521 2909.0 188
129.1553 2898.0 188
129.8584 2889.0 188
130.5615 2878.0 188
131.2646 2869.0 188
131.9678 2861.0 188
132.6709 2853.0 188
