#RPLIDAR SCAN DATA
#COUNT=496
#Angule	Distance	Quality
359.9011 3637.0 188
0.6042 3635.0 188
1.3239 3634.0 188
2.0435 3635.0 188
2.7466 3634.0 188
3.4662 3635.0 188
4.1858 3637.0 188
4.8889 3639.0 188
5.6085 3642.0 188
6.3116 3645.0 188
7.0312 3649.0 188
7.7454 3654.0 188
8.4485 3660.0 188
9.1681 3666.0 188
9.8877 3673.0 188
10.5908 3679.0 188
11.3104 3686.0 188
12.0300 3692.0 188
12.7332 3700.0 188
13.4528 3711.0 188
14.1669 3723.0 188
14.8700 3733.0 188
15.5896 3746.0 188
16.3092 3759.0 188
17.0123 3773.0 188
17.7319 3785.0 188
18.4515 3797.0 188
19.1547 3811.0 188
19.8743 3828.0 188
20.5884 3844.0 188
21.2915 3860.0 188
21.9946 3878.0 188
22.7142 3898.0 188
23.4174 3919.0 188
24.1205 3939.0 188
24.8401 3960.0 188
25.5432 3982.0 188
26.2628 4005.0 188
26.9659 4030.0 188
27.6691 4052.0 188
28.3887 4077.0 188
29.0918 4104.0 188
29.8114 4130.0 188
30.5145 4158.0 188
31.2177 4186.0 188
31.9373 4216.0 188
32.6404 4247.0 188
33.3545 4280.0 188
34.0576 4313.0 188
34.7607 4347.0 188
35.4803 4383.0 188
36.1835 4421.0 188
36.9031 4461.0 188
37.6062 4502.0 188
38.3093 4544.0 188
39.0289 4586.0 188
39.7321 4631.0 188
40.4517 4677.0 188
41.1548 4726.0 188
41.8579 4778.0 188
42.5775 4828.0 188
43.2806 4894.0 188
43.9948 4964.0 188
44.6979 5022.0 188
45.4010 5079.0 188
46.1206 5141.0 188
46.8237 5208.0 188
47.5433 5269.0 188
48.2465 5336.0 188
48.9661 5407.0 188
49.6692 5479.0 188
50.3888 5552.0 188
51.0919 5619.0 188
51.8115 5694.0 188
52.5311 5783.0 188
53.2343 5873.0 188
53.9484 5965.0 188
54.6680 6065.0 188
55.3711 6167.0 188
56.0907 6269.0 188
56.7938 6381.0 188
57.5134 6504.0 188
58.2330 6626.0 188
58.9362 6758.0 188
59.6558 6831.0 188
60.3699 6800.0 188
61.0730 6746.0 188
61.7926 6698.0 188
62.4957 6648.0 188
63.2153 6602.0 188
63.9349 6562.0 188
64.6381 6522.0 188
65.3577 6480.0 188
66.0773 6443.0 188
66.7804 6407.0 188
67.5000 6368.0 188
68.2031 6334.0 188
68.9172 6302.0 188
69.6368 6270.0 188
70.3400 6239.0 188
71.0596 6210.0 188
71.7792 6182.0 188
72.4823 6156.0 188
73.2019 6131.0 188
73.9050 6106.0 188
74.6246 6080.0 188
75.3387 6060.0 188
76.0419 6041.0 188
76.7615 6020.0 188
77.4811 5999.0 188
78.1842 5980.0 188
78.8873 5962.0 188
79.5905 5946.0 188
80.3101 5929.0 188
81.0132 5914.0 188
81.7163 5902.0 188
82.4359 5889.0 188
83.1390 5877.0 188
83.8422 5866.0 188
84.5618 5857.0 188
85.2649 5849.0 188
85.9680 5841.0 188
86.6821 5835.0 188
87.3853 5830.0 188
88.0884 5824.0 188
88.8080 5821.0 188
89.5111 5817.0 188
90.2142 5816.0 188
90.9338 5816.0 188
91.6370 5814.0 188
92.3401 5815.0 188
93.0597 5817.0 188
93.7628 5818.0 188
94.4659 5820.0 188
95.1855 5827.0 188
95.8887 5834.0 188
96.5918 5838.0 188
97.3114 5846.0 188
98.0145 5854.0 188
98.7177 5860.0 188
99.4373 5874.0 188
100.1404 5888.0 188
100.8435 5899.0 188
101.5576 5913.0 188
102.2607 5925.0 188
102.9639 5938.0 188
103.6670 5954.0 188
104.3866 5971.0 188
105.0897 5992.0 188
105.8093 6012.0 188
106.4960 6032.0 188
107.1991 6054.0 188
107.9022 6072.0 188
108.6053 6095.0 188
109.3085 6114.0 188
112.8241 5233.0 188
113.5272 5229.0 188
114.2303 5252.0 188
114.9335 5274.0 188
115.6366 5303.0 188
116.3397 5329.0 188
117.0428 5359.0 188
117.7460 5390.0 188
118.4491 5421.0 188
119.1522 5456.0 188
119.8389 5492.0 188
120.5420 5528.0 188
