#RPLIDAR SCAN DATA
#COUNT=499
#Angule	Distance	Quality
359.7638 5178.0 188
0.4834 5234.0 188
1.1865 5292.0 188
1.9061 5342.0 188
2.6093 5395.0 188
3.3234 5446.0 188
4.0430 5501.0 188
4.7461 5559.0 188
5.4657 5616.0 188
6.1688 5674.0 188
6.8884 5735.0 188
7.5916 5800.0 188
8.3112 5860.0 188
9.0143 5920.0 188
9.7339 5991.0 188
10.4370 6068.0 188
11.1511 6148.0 188
11.8542 6226.0 188
12.5739 6309.0 188
13.2770 6401.0 188
13.9966 6492.0 188
14.6997 6585.0 188
15.4193 6690.0 188
16.1224 6796.0 188
16.8420 6905.0 188
17.5616 6997.0 188
18.2483 6997.0 188
18.9514 6929.0 188
19.6545 6863.0 188
20.3577 6806.0 188
21.0608 6754.0 188
21.7639 6699.0 188
22.4670 6644.0 188
23.1702 6595.0 188
23.8733 6548.0 188
24.5764 6501.0 188
25.2795 6455.0 188
25.9827 6411.0 188
26.6858 6366.0 188
27.3889 6322.0 188
28.0920 6286.0 188
28.7952 6250.0 188
29.4983 6209.0 188
30.2014 6174.0 188
30.9045 6144.0 188
31.5912 6110.0 188
32.2943 6081.0 188
32.9974 6053.0 188
33.7006 6023.0 188
34.4037 5994.0 188
35.1068 5966.0 188
35.8099 5940.0 188
36.5131 5915.0 188
37.2162 5892.0 188
37.9193 5869.0 188
38.6224 5846.0 188
39.3256 5826.0 188
40.0287 5808.0 188
40.7318 5789.0 188
41.4349 5772.0 188
42.1381 5756.0 188
42.8412 5742.0 188
43.5443 5727.0 188
44.2474 5713.0 188
44.9506 5702.0 188
45.6537 5690.0 188
46.3568 5679.0 188
47.0764 5671.0 188
47.7960 5663.0 188
48.5156 5654.0 188
49.2188 5648.0 188
49.9329 5643.0 188
50.6525 5637.0 188
51.3721 5633.0 188
52.0917 5630.0 188
52.7948 5628.0 188
53.5144 5627.0 188
54.2340 5626.0 188
54.9481 5625.0 188
55.6677 5627.0 188
56.3708 5630.0 188
57.0905 5633.0 188
57.8101 5636.0 188
58.5297 5641.0 188
59.2493 5647.0 188
59.9524 5654.0 188
60.6665 5662.0 188
61.3861 5672.0 188
62.1057 5680.0 188
62.8253 5690.0 188
63.5284 5703.0 188
64.2480 5715.0 188
64.9677 5726.0 188
65.6873 5739.0 188
66.4014 5754.0 188
