#RPLIDAR SCAN DATA
#COUNT=501
#Angule	Distance	Quality
359.9835 5204.0 188
0.7031 5262.0 188
1.4062 5314.0 188
2.1204 5363.0 188
2.8400 5417.0 188
3.5431 5471.0 188
4.2627 5526.0 188
4.9823 5582.0 188
5.6854 5640.0 188
6.4050 5704.0 188
7.1246 5768.0 188
7.8387 5827.0 188
8.5419 5885.0 188
9.2615 5951.0 188
9.9811 6024.0 188
10.6842 6100.0 188
11.4038 6180.0 188
12.1234 6260.0 188
12.8265 6349.0 188
13.5461 6438.0 188
14.2603 6530.0 188
14.9799 6633.0 188
15.6830 6733.0 188
16.4026 6837.0 188
17.1222 6952.0 188
17.8253 7010.0 188
18.5449 6968.0 188
19.2645 6897.0 188
19.9677 6837.0 188
20.6873 6786.0 188
21.4014 6732.0 188
22.1210 6675.0 188
22.8241 6623.0 188
23.5437 6571.0 188
24.2633 6525.0 188
24.9664 6480.0 188
25.6860 6435.0 188
26.4056 6390.0 188
27.1198 6347.0 188
27.8229 6309.0 188
28.5260 6272.0 188
29.2291 6233.0 188
29.9323 6194.0 188
30.6519 6161.0 188
31.3550 6131.0 188
32.0581 6098.0 188
32.7612 6067.0 188
33.4808 6040.0 188
34.1840 6014.0 188
34.8871 5988.0 188
35.5902 5959.0 188
36.2933 5930.0 188
37.0129 5903.0 188
37.7161 5880.0 188
38.4192 5858.0 188
39.1223 5835.0 188
39.8419 5816.0 188
40.5450 5799.0 188
41.2482 5783.0 188
41.9513 5768.0 188
42.6544 5752.0 188
43.3740 5737.0 188
44.0771 5723.0 188
44.7803 5709.0 188
45.4834 5697.0 188
46.2030 5686.0 188
46.9061 5677.0 188
47.6093 5668.0 188
48.3124 5660.0 188
49.0155 5652.0 188
49.7296 5647.0 188
50.4327 5641.0 188
51.1359 5636.0 188
51.8390 5632.0 188
52.5586 5628.0 188
53.2617 5627.0 188
53.9648 5628.0 188
54.6680 5626.0 188
55.3876 5627.0 188
56.0907 5630.0 188
56.7938 5631.0 188
57.4969 5634.0 188
58.2001 5638.0 188
58.9032 5645.0 188
59.6228 5652.0 188
60.3259 5659.0 188
61.0291 5668.0 188
61.7322 5676.0 188
62.4353 5684.0 188
63.1549 5695.0 188
63.8580 5706.0 188
64.5612 5716.0 188
65.2643 5729.0 188
65.9674 5744.0 188
66.6870 5758.0 188
67.3901 5770.0 188
68.0933 5779.0 188
70.2136 4885.0 188
70.9167 4841.0 188
71.6199 4857.0 188
72.3230 4872.0 188
73.0261 4890.0 188
73.7457 4912.0 188
74.4489 4931.0 188
75.1520 4951.0 188
75.8551 4975.0 188
76.5582 5001.0 188
77.2778 5024.0 188
77.9810 5049.0 188
78.6841 5078.0 188
79.3872 5106.0 188
80.0903 5136.0 188
80.8099 5166.0 188
81.5131 5193.0 188
82.2162 5228.0 188
82.9193 5237.0 188
83.6389 5153.0 188
84.3420 5025.0 188
85.0452 4915.0 188
85.7648 4813.0 188
86.4679 4717.0 188
87.1710 4622.0 188
87.8906 4531.0 188
88.5938 4444.0 188
89.3079 4365.0 188
90.0110 4290.0 188
90.7141 4213.0 188
91.4337 4140.0 188
92.1368 4072.0 188
92.8400 4008.0 188
93.5596 3945.0 188
94.2627 3881.0 188
94.9823 3825.0 188
95.6854 3774.0 188
96.3885 3721.0 188
97.1082 3666.0 188
97.8113 3616.0 188
98.5144 3568.0 188
99.2340 3523.0 188
99.9371 3482.0 188
100.6512 3440.0 188
101.3544 3398.0 188
102.0575 3358.0 188
102.7771 3322.0 188
103.4802 3286.0 188
104.1833 3251.0 188
104.9030 3219.0 188
105.6061 3186.0 188
106.3257 3155.0 188
107.0288 3126.0 188
107.7319 3097.0 188
108.4515 3069.0 188
109.1547 3043.0 188
109.8578 3016.0 188
110.5774 2989.0 188
111.2805 2963.0 188
111.9946 2942.0 188
112.6978 2920.0 188
113.4009 2898.0 188
114.1040 2875.0 188
114.8071 2855.0 188
115.5103 2837.0 188
116.2134 2819.0 188
116.9165 2800.0 188
117.6196 2781.0 188
118.3228 2764.0 188
119.0259 2747.0 188
119.7455 2770.0 188
120.4486 2828.0 188
121.1517 2845.0 188
121.8549 2822.0 188
122.5580 2796.0 188
