#RPLIDAR SCAN DATA
#COUNT=497
#Angule	Distance	Quality
359.5276 3636.0 188
0.2307 3635.0 188
0.9338 3635.0 188
1.6370 3636.0 188
2.3566 3636.0 188
3.0597 3636.0 188
3.7628 3637.0 188
4.4824 3639.0 188
5.1855 3640.0 188
5.8887 3642.0 188
6.6083 3647.0 188
7.3114 3651.0 188
8.0310 3657.0 188
8.7341 3662.0 188
9.4373 3668.0 188
10.1514 3675.0 188
10.8545 3681.0 188
11.5741 3690.0 188
12.2772 3702.0 188
12.9803 3710.0 188
13.7000 3721.0 188
14.4031 3732.0 188
15.1227 3742.0 188
15.8258 3755.0 188
16.5289 3769.0 188
17.2485 3782.0 188
17.9517 3795.0 188
18.6713 3809.0 188
19.3744 3823.0 188
20.0775 3839.0 188
20.7916 3856.0 188
21.4948 3874.0 188
22.2144 3893.0 188
22.9175 3912.0 188
23.6206 3932.0 188
24.3402 3952.0 188
25.0433 3975.0 188
25.7629 3998.0 188
26.4661 4019.0 188
27.1692 4044.0 188
27.8888 4069.0 188
28.5919 4096.0 188
29.3115 4123.0 188
30.0146 4149.0 188
30.7343 4177.0 188
31.4374 4206.0 188
32.1515 4236.0 188
32.8546 4270.0 188
33.5742 4302.0 188
34.2938 4335.0 188
34.9969 4372.0 188
35.7166 4410.0 188
36.4362 4446.0 188
37.1393 4485.0 188
37.8589 4528.0 188
38.5730 4572.0 188
39.2761 4613.0 188
39.9957 4659.0 188
40.7153 4711.0 188
41.4185 4760.0 188
42.1381 4807.0 188
42.8577 4869.0 188
43.5608 4938.0 188
44.2804 4997.0 188
44.9835 5055.0 188
45.7031 5118.0 188
46.4172 5177.0 188
47.1204 5239.0 188
47.8400 5306.0 188
48.5596 5371.0 188
49.2627 5444.0 188
49.9823 5520.0 188
50.7019 5586.0 188
51.4050 5658.0 188
52.1246 5744.0 188
52.8387 5833.0 188
53.5419 5925.0 188
54.2615 6020.0 188
54.9811 6119.0 188
55.6842 6226.0 188
56.4038 6333.0 188
57.1234 6444.0 188
57.8265 6565.0 188
58.5461 6696.0 188
59.2603 6806.0 188
59.9634 6823.0 188
60.6665 6771.0 188
61.3696 6717.0 188
62.0728 6671.0 188
62.7759 6623.0 188
63.4790 6577.0 188
64.1986 6538.0 188
64.9017 6499.0 188
65.6049 6461.0 188
66.3080 6423.0 188
67.0111 6385.0 188
67.7142 6350.0 188
68.4174 6316.0 188
69.1370 6284.0 188
69.8401 6252.0 188
70.5432 6219.0 188
71.2463 6193.0 188
71.9495 6167.0 188
72.6526 6141.0 188
73.3557 6117.0 188
74.0753 6094.0 188
74.7784 6072.0 188
75.4816 6049.0 188
76.1847 6028.0 188
76.8878 6008.0 188
77.5909 5989.0 188
78.3105 5971.0 188
79.0137 5952.0 188
79.7168 5938.0 188
80.4199 5923.0 188
81.1230 5909.0 188
81.8262 5895.0 188
82.5293 5882.0 188
83.2489 5871.0 188
83.9520 5862.0 188
84.6552 5853.0 188
85.3583 5846.0 188
86.0614 5838.0 188
86.7645 5832.0 188
87.4841 5827.0 188
88.1873 5821.0 188
88.8904 5817.0 188
89.6045 5815.0 188
90.3076 5815.0 188
91.0107 5814.0 188
91.7303 5813.0 188
92.4335 5813.0 188
93.1531 5816.0 188
93.8562 5819.0 188
94.5593 5822.0 188
95.2789 5827.0 188
95.9821 5833.0 188
96.7017 5841.0 188
97.4048 5848.0 188
98.1079 5854.0 188
98.8275 5864.0 188
99.5306 5875.0 188
100.2448 5887.0 188
100.9479 5901.0 188
101.6510 5916.0 188
102.3706 5928.0 188
103.0737 5944.0 188
103.7933 5962.0 188
104.4965 5980.0 188
105.1996 5998.0 188
105.9192 6017.0 188
106.6223 6036.0 188
107.3419 6055.0 188
108.0450 6078.0 188
108.7482 6101.0 188
109.4678 6114.0 188
113.0109 5210.0 188
113.7140 5236.0 188
114.4336 5258.0 188
115.1367 5280.0 188
115.8563 5307.0 188
116.5594 5336.0 188
117.2626 5368.0 188
117.9657 5399.0 188
118.6688 5430.0 188
119.3719 5464.0 188
120.0751 5498.0 188
120.7782 5535.0 188
121.4813 5574.0 188
122.1844 5613.0 188
122.8876 5654.0 188
123.6072 5697.0 188
124.3103 5704.0 188
125.7166 5457.0 188
126.4197 5374.0 188
127.1228 5282.0 188
127.8259 5192.0 188
128.5291 5106.0 188
129.2322 5024.0 188
129.9353 4944.0 188
130.6549 4864.0 188
131.3580 4788.0 188
132.0612 4719.0 188
132.7643 4653.0 188
133.4674 4589.0 188
134.1705 4528.0 188
134.8737 4466.0 188
135.5768 4407.0 188
136.2799 4353.0 188
136.9830 4299.0 188
137.7026 4249.0 188
138.4058 4200.0 188
139.1089 4149.0 188
139.8120 4101.0 188
140.5151 4057.0 188
141.2183 4014.0 188
141.9214 3973.0 188
142.6245 3932.0 188
143.3276 3895.0 188
144.0417 3858.0 188
144.7449 3820.0 188
145.4480 3786.0 188
146.1511 3754.0 188
146.8542 3722.0 188
147.5574 3690.0 188
148.2770 3661.0 188
148.9801 3631.0 188
149.6832 3602.0 188
150.3864 3576.0 188
151.0895 3553.0 188
151.8091 3528.0 188
152.5122 3505.0 188
153.2153 3482.0 188
153.9185 3459.0 188
154.6216 3440.0 188
155.3412 3420.0 188
156.0443 3400.0 188
156.7474 3378.0 188
157.4506 3372.0 188
158.1537 3425.0 188
158.8733 3467.0 188
159.5764 3441.0 188
160.2795 3419.0 188
160.9827 3434.0 188
162.4054 3580.0 188
163.1085 3578.0 188
163.8116 3555.0 188
164.5148 3542.0 188
165.2179 3531.0 188
165.9375 3518.0 188
166.6406 3506.0 188
167.3438 3494.0 188
168.0469 3483.0 188
168.7500 3472.0 188
169.4641 3460.0 188
170.1672 3449.0 188
170.8704 3440.0 188
172.2931 5582.0 188
173.6993 3412.0 188
174.4189 3408.0 188
175.1221 3403.0 188
176.5448 3189.0 188
177.2644 3195.0 188
177.9675 3197.0 188
178.6871 3193.0 188
179.3903 3192.0 188
180.1044 3195.0 188
180.8075 3198.0 188
181.5271 3196.0 188
182.2302 3195.0 188
182.9498 3197.0 188
183.6530 3199.0 188
184.3726 3200.0 188
185.7953 3074.0 188
186.4984 3078.0 188
187.2015 3082.0 188
187.9211 3087.0 188
188.6243 3091.0 188
189.3384 3097.0 188
190.0415 3103.0 188
190.7611 3109.0 188
191.4642 3115.0 188
192.1838 3122.0 188
192.8870 3132.0 188
193.6066 3140.0 188
194.3097 3148.0 188
195.0293 3158.0 188
195.7324 3169.0 188
196.4520 3179.0 188
197.1552 3189.0 188
197.8748 3200.0 188
198.5779 3212.0 188
199.2920 3224.0 188
199.9951 3238.0 188
200.7147 3251.0 188
201.4178 3265.0 188
202.1210 3279.0 188
202.8241 3293.0 188
203.5272 3310.0 188
204.2468 3328.0 188
204.9500 3344.0 188
205.6531 3361.0 188
206.3562 3379.0 188
207.0758 3399.0 188
207.7789 3421.0 188
208.4821 3442.0 188
209.1852 3464.0 188
209.8883 3486.0 188
210.6079 3510.0 188
211.3110 3534.0 188
212.0142 3560.0 188
212.7173 3588.0 188
213.4369 3615.0 188
214.1400 3645.0 188
214.8431 3675.0 188
215.5463 3704.0 188
216.2494 3737.0 188
216.9635 3770.0 188
217.6666 3805.0 188
218.3698 3842.0 188
219.0729 3877.0 188
219.7925 3915.0 188
220.4956 3956.0 188
221.1987 3998.0 188
221.9019 4040.0 188
222.6050 4080.0 188
223.3246 4076.0 188
224.0277 4025.0 188
224.7308 3968.0 188
225.4340 3914.0 188
226.1536 3863.0 188
226.8567 3815.0 188
227.5598 3769.0 188
228.2629 3726.0 188
228.9825 3668.0 188
229.6857 3612.0 188
230.3888 3573.0 188
231.0919 3534.0 188
231.7950 3497.0 188
232.4982 3463.0 188
233.2013 3429.0 188
233.9044 3395.0 188
234.6075 3365.0 188
235.3107 3336.0 188
236.0138 3308.0 188
236.7169 3280.0 188
237.4200 3254.0 188
238.1232 3226.0 188
238.8263 3199.0 188
239.5294 3177.0 188
240.2325 3156.0 188
240.9357 3134.0 188
241.6388 3111.0 188
242.3419 3088.0 188
243.0450 3069.0 188
243.7482 3048.0 188
244.4513 3028.0 188
245.1544 3010.0 188
245.8575 2992.0 188
246.5607 2974.0 188
247.2638 2957.0 188
247.9669 2941.0 188
248.6700 2926.0 188
249.3732 2909.0 188
250.0763 2894.0 188
250.7794 2880.0 188
251.4825 2866.0 188
252.1857 2854.0 188
252.8888 2842.0 188
253.5919 2830.0 188
254.2950 2820.0 188
254.9982 2809.0 188
255.7013 2799.0 188
256.4044 2790.0 188
257.1240 2781.0 188
257.8271 2772.0 188
258.5303 2765.0 188
259.2499 2759.0 188
259.9530 2750.0 188
260.6561 2742.0 188
261.3702 2734.0 188
262.0734 2725.0 188
263.4961 2622.0 188
264.1992 2616.0 188
264.9023 2615.0 188
265.6219 2612.0 188
266.3251 2610.0 188
267.0282 2608.0 188
267.7478 2604.0 188
268.4509 2600.0 188
269.1541 2597.0 188
269.8737 2595.0 188
270.5768 2593.0 188
271.2799 2592.0 188
271.9995 2591.0 188
272.7026 2592.0 188
273.4167 2594.0 188
274.1199 2597.0 188
274.8230 2599.0 188
275.5426 2603.0 188
276.2457 2609.0 188
276.9489 2613.0 188
277.6685 2616.0 188
278.3716 2621.0 188
279.0747 2626.0 188
279.7943 2631.0 188
280.4974 2635.0 188
281.2006 2640.0 188
281.9202 2647.0 188
282.6233 2655.0 188
283.3264 2663.0 188
284.0460 2670.0 188
284.7491 2678.0 188
285.4688 2686.0 188
286.1719 2694.0 188
286.8750 2702.0 188
287.5781 2713.0 188
288.2812 2724.0 188
288.9954 2734.0 188
289.6985 2745.0 188
290.4016 2758.0 188
291.1047 2768.0 188
291.8243 2779.0 188
292.5275 2792.0 188
293.2306 2805.0 188
293.9337 2819.0 188
294.6368 2833.0 188
295.3564 2849.0 188
296.0596 2863.0 188
296.7627 2878.0 188
297.4658 2895.0 188
298.1854 2912.0 188
298.8885 2930.0 188
299.5917 2950.0 188
300.2948 2973.0 188
300.9979 2996.0 188
301.7175 3018.0 188
302.4207 3041.0 188
303.1238 3064.0 188
303.8269 3081.0 188
