#RPLIDAR SCAN DATA
#COUNT=501
#Angule	Distance	Quality
359.6704 3637.0 188
0.3735 3635.0 188
1.0931 3635.0 188
1.7963 3635.0 188
2.5104 3635.0 188
3.2135 3636.0 188
3.9331 3637.0 188
4.6362 3639.0 188
5.3394 3643.0 188
6.0590 3644.0 188
6.7621 3646.0 188
7.4817 3650.0 188
8.1848 3656.0 188
8.9044 3663.0 188
9.6075 3670.0 188
10.3271 3676.0 188
11.0303 3683.0 188
11.7499 3691.0 188
12.4530 3700.0 188
13.1561 3710.0 188
13.8702 3719.0 188
14.5734 3729.0 188
15.2930 3744.0 188
15.9961 3756.0 188
16.7157 3768.0 188
17.4188 3783.0 188
18.1384 3795.0 188
18.8416 3808.0 188
19.5612 3823.0 188
20.2643 3838.0 188
20.9674 3857.0 188
21.6705 3875.0 188
22.3737 3893.0 188
23.0768 3913.0 188
23.7964 3933.0 188
24.4995 3952.0 188
25.2026 3975.0 188
25.9058 3998.0 188
26.6089 4020.0 188
27.3230 4041.0 188
28.0261 4066.0 188
28.7292 4091.0 188
29.4324 4119.0 188
30.1355 4149.0 188
30.8551 4176.0 188
31.5582 4205.0 188
32.2614 4236.0 188
32.9645 4268.0 188
33.6676 4301.0 188
34.3872 4335.0 188
35.0903 4369.0 188
35.7935 4406.0 188
36.4966 4444.0 188
37.1997 4484.0 188
37.9193 4526.0 188
38.6224 4566.0 188
39.3256 4611.0 188
40.0287 4659.0 188
40.7318 4706.0 188
41.4514 4755.0 188
42.1545 4805.0 188
42.8577 4862.0 188
43.5608 4926.0 188
44.2639 4986.0 188
44.9835 5047.0 188
45.6866 5110.0 188
46.3898 5173.0 188
47.0929 5235.0 188
47.8125 5299.0 188
48.5156 5370.0 188
49.2188 5443.0 188
49.9219 5515.0 188
50.6360 5581.0 188
51.3391 5649.0 188
52.0422 5737.0 188
52.7618 5825.0 188
53.4650 5916.0 188
54.1681 6011.0 188
54.8712 6104.0 188
55.5908 6205.0 188
56.2939 6319.0 188
56.9971 6434.0 188
57.7167 6552.0 188
58.4198 6677.0 188
59.1229 6797.0 188
59.8425 6828.0 188
60.5457 6778.0 188
61.2488 6726.0 188
61.9519 6676.0 188
62.6715 6629.0 188
63.3746 6584.0 188
64.0778 6541.0 188
64.7919 6503.0 188
65.4950 6469.0 188
66.1981 6431.0 188
66.9177 6391.0 188
67.6208 6355.0 188
68.3240 6320.0 188
69.0271 6290.0 188
