#RPLIDAR SCAN DATA
#COUNT=502
#Angule	Distance	Quality
359.4507 3637.0 188
0.1373 3634.0 188
0.8405 3633.0 188
1.5436 3634.0 188
2.2467 3635.0 188
2.9498 3636.0 188
3.6530 3637.0 188
4.3561 3638.0 188
5.0592 3641.0 188
5.7623 3643.0 188
6.4655 3646.0 188
7.1686 3651.0 188
7.8717 3655.0 188
8.5748 3661.0 188
9.2780 3668.0 188
9.9811 3674.0 188
10.6842 3681.0 188
11.3873 3689.0 188
12.0905 3698.0 188
12.7936 3707.0 188
13.4967 3716.0 188
14.1998 3728.0 188
14.9030 3740.0 188
15.6061 3750.0 188
16.3092 3763.0 188
17.0123 3777.0 188
17.7155 3789.0 188
18.4186 3803.0 188
19.1382 3817.0 188
19.8413 3831.0 188
20.5444 3848.0 188
21.2476 3868.0 188
21.9507 3887.0 188
22.6538 3905.0 188
23.3569 3926.0 188
24.0601 3946.0 188
24.7632 3969.0 188
25.4663 3990.0 188
26.1694 4012.0 188
26.8726 4036.0 188
27.5757 4059.0 188
28.2953 4085.0 188
28.9984 4110.0 188
29.7015 4137.0 188
30.4047 4166.0 188
31.1078 4194.0 188
31.8109 4224.0 188
32.5140 4256.0 188
33.2172 4288.0 188
33.9203 4320.0 188
34.6234 4354.0 188
35.3265 4391.0 188
36.0297 4429.0 188
36.7328 4470.0 188
37.4524 4511.0 188
38.1555 4551.0 188
38.8586 4593.0 188
39.5728 4638.0 188
40.2759 4685.0 188
40.9955 4735.0 188
41.6986 4785.0 188
42.4182 4834.0 188
43.1213 4896.0 188
43.8409 4964.0 188
44.5441 5024.0 188
45.2472 5083.0 188
45.9668 5144.0 188
46.6699 5205.0 188
47.3895 5271.0 188
48.0927 5341.0 188
48.8123 5413.0 188
49.5154 5486.0 188
50.2295 5556.0 188
50.9326 5624.0 188
51.6357 5701.0 188
52.3553 5791.0 188
53.0585 5878.0 188
53.7781 5967.0 188
54.4812 6065.0 188
55.2008 6163.0 188
55.9039 6265.0 188
56.6235 6377.0 188
57.3267 6495.0 188
58.0463 6614.0 188
58.7494 6742.0 188
59.4525 6825.0 188
60.1666 6808.0 188
60.8698 6750.0 188
61.5894 6700.0 188
62.2925 6655.0 188
63.0121 6609.0 188
63.7152 6565.0 188
64.4348 6525.0 188
65.1379 6487.0 188
65.8575 6447.0 188
66.5442 6407.0 188
67.2473 6374.0 188
67.9504 6339.0 188
68.6536 6304.0 188
69.3567 6273.0 188
70.0598 6243.0 188
70.7629 6215.0 188
71.4661 6186.0 188
72.1527 6159.0 188
72.8558 6134.0 188
73.5590 6109.0 188
74.2621 6084.0 188
74.9652 6064.0 188
75.6683 6045.0 188
76.3715 6023.0 188
77.0746 6005.0 188
77.7612 5987.0 188
78.4644 5969.0 188
79.1675 5952.0 188
79.8706 5932.0 188
80.5737 5917.0 188
81.2769 5906.0 188
81.9800 5894.0 188
82.6831 5881.0 188
83.3698 5870.0 188
84.0729 5860.0 188
84.7760 5849.0 188
85.4791 5844.0 188
86.1823 5838.0 188
86.8854 5831.0 188
87.5885 5826.0 188
88.2916 5822.0 188
88.9838 5819.0 188
89.6869 5816.0 188
90.3900 5814.0 188
91.0931 5810.0 188
91.7963 5811.0 188
92.4994 5814.0 188
93.2025 5816.0 188
93.9056 5818.0 188
94.5923 5821.0 188
95.2954 5827.0 188
95.9985 5832.0 188
96.7017 5838.0 188
97.3883 5848.0 188
98.0914 5858.0 188
98.7946 5868.0 188
99.4977 5878.0 188
100.1843 5890.0 188
100.8875 5903.0 188
101.5906 5913.0 188
102.2937 5927.0 188
102.9968 5943.0 188
103.6835 5962.0 188
104.3866 5980.0 188
105.0897 5997.0 188
105.7928 6015.0 188
106.4795 6034.0 188
107.1826 6055.0 188
107.8857 6077.0 188
108.5889 6100.0 188
109.2920 6113.0 188
112.7802 5213.0 188
113.4833 5233.0 188
114.1864 5252.0 188
114.8895 5273.0 188
115.5927 5304.0 188
116.2793 5332.0 188
116.9824 5364.0 188
117.6855 5394.0 188
118.3887 5425.0 188
119.0753 5462.0 188
119.7784 5499.0 188
120.4816 5530.0 188
121.1847 5565.0 188
121.8878 5607.0 188
122.5909 5647.0 188
123.2941 5688.0 188
123.9972 5711.0 188
124.7003 5633.0 188
125.4034 5494.0 188
126.1230 5389.0 188
126.8262 5300.0 188
127.5293 5212.0 188
128.2324 5127.0 188
128.9355 5045.0 188
129.6552 4965.0 188
130.3583 4887.0 188
131.0614 4810.0 188
131.7645 4739.0 188
132.4677 4671.0 188
133.1873 4604.0 188
133.8904 4544.0 188
134.5935 4485.0 188
135.2966 4424.0 188
135.9998 4367.0 188
136.7139 4315.0 188
137.4170 4266.0 188
138.1201 4214.0 188
138.8232 4165.0 188
139.5264 4120.0 188
140.2460 4075.0 188
140.9491 4031.0 188
141.6522 3987.0 188
142.3553 3946.0 188
143.0585 3906.0 188
143.7781 3868.0 188
144.4812 3833.0 188
145.1843 3800.0 188
145.8875 3767.0 188
146.5906 3733.0 188
147.3102 3702.0 188
148.0133 3671.0 188
148.7164 3644.0 188
149.4196 3616.0 188
150.1392 3588.0 188
150.8258 3563.0 188
151.5289 3539.0 188
152.2321 3514.0 188
152.9352 3491.0 188
153.6383 3469.0 188
154.3414 3449.0 188
155.0281 3429.0 188
155.7312 3409.0 188
156.4343 3388.0 188
157.1375 3368.0 188
157.8406 3408.0 188
158.5437 3466.0 188
159.2468 3461.0 188
159.9335 3427.0 188
160.6366 3426.0 188
161.3397 3491.0 188
162.0428 3567.0 188
162.7460 3586.0 188
163.4491 3566.0 188
164.1357 3551.0 188
164.8389 3538.0 188
165.5420 3525.0 188
166.2451 3512.0 188
166.9482 3501.0 188
167.6514 3489.0 188
168.3545 3476.0 188
169.0466 3466.0 188
169.7498 3458.0 188
170.4529 3446.0 188
171.1560 3442.0 188
173.2654 3412.0 188
173.9520 3411.0 188
174.6552 3408.0 188
175.3583 3392.0 188
176.7645 3193.0 188
177.4677 3201.0 188
178.1708 3197.0 188
178.8739 3193.0 188
179.5770 3193.0 188
180.2966 3196.0 188
180.9998 3197.0 188
181.7029 3196.0 188
182.4170 3196.0 188
183.1201 3198.0 188
183.8232 3199.0 188
184.5428 3200.0 188
185.9491 3078.0 188
186.6687 3080.0 188
187.3718 3082.0 188
188.0750 3087.0 188
188.7946 3092.0 188
189.4977 3099.0 188
190.2008 3105.0 188
190.9204 3111.0 188
191.6235 3118.0 188
192.3267 3126.0 188
193.0463 3134.0 188
193.7494 3142.0 188
194.4635 3151.0 188
195.1666 3159.0 188
195.8698 3171.0 188
196.5894 3183.0 188
197.2925 3192.0 188
197.9956 3202.0 188
198.7152 3213.0 188
199.4183 3225.0 188
200.1215 3238.0 188
200.8411 3252.0 188
201.5442 3266.0 188
202.2473 3282.0 188
202.9669 3297.0 188
203.6700 3313.0 188
204.3732 3329.0 188
205.0928 3346.0 188
205.7959 3366.0 188
206.5155 3384.0 188
207.2021 3402.0 188
207.9053 3423.0 188
208.6084 3442.0 188
209.3115 3464.0 188
210.0146 3489.0 188
210.7178 3514.0 188
211.4209 3536.0 188
212.1240 3559.0 188
212.8107 3588.0 188
213.5138 3617.0 188
214.2169 3646.0 188
214.9200 3678.0 188
215.6232 3708.0 188
216.3263 3741.0 188
217.0294 3775.0 188
217.7325 3807.0 188
218.4192 3842.0 188
219.1223 3879.0 188
219.8254 3916.0 188
220.5286 3954.0 188
221.2317 3995.0 188
221.9348 4039.0 188
222.6379 4080.0 188
223.3411 4078.0 188
224.0277 4025.0 188
224.7308 3967.0 188
225.4340 3916.0 188
226.1371 3865.0 188
226.8402 3816.0 188
227.5433 3769.0 188
228.2465 3724.0 188
228.9496 3668.0 188
229.6362 3614.0 188
230.3394 3573.0 188
231.0425 3535.0 188
231.7456 3499.0 188
232.4487 3464.0 188
233.1519 3430.0 188
233.8550 3397.0 188
234.5581 3366.0 188
235.2448 3336.0 188
235.9479 3309.0 188
236.6510 3284.0 188
237.3541 3257.0 188
238.0573 3229.0 188
238.7604 3203.0 188
239.4635 3180.0 188
240.1666 3159.0 188
240.8698 3136.0 188
241.5619 3114.0 188
242.2650 3093.0 188
242.9681 3071.0 188
243.6713 3051.0 188
244.3744 3032.0 188
245.0775 3013.0 188
245.7806 2994.0 188
246.4838 2976.0 188
247.1869 2959.0 188
247.8900 2943.0 188
248.5767 2927.0 188
249.2798 2911.0 188
249.9829 2898.0 188
250.6860 2883.0 188
251.3892 2869.0 188
252.0923 2857.0 188
252.7954 2845.0 188
253.4985 2833.0 188
254.2017 2822.0 188
254.9048 2813.0 188
255.5914 2803.0 188
256.2946 2793.0 188
256.9977 2785.0 188
257.7008 2775.0 188
258.4039 2767.0 188
259.1071 2760.0 188
259.8102 2751.0 188
260.5133 2745.0 188
261.2164 2739.0 188
261.9196 2732.0 188
263.3093 2627.0 188
264.0125 2614.0 188
264.7156 2616.0 188
265.4187 2613.0 188
266.1218 2611.0 188
266.8250 2607.0 188
267.5281 2604.0 188
268.2312 2601.0 188
268.9343 2598.0 188
269.6375 2594.0 188
270.3406 2591.0 188
271.0437 2591.0 188
271.7468 2591.0 188
272.4500 2592.0 188
273.1531 2594.0 188
273.8562 2596.0 188
274.5593 2599.0 188
275.2625 2602.0 188
275.9656 2605.0 188
276.6522 2610.0 188
277.3553 2614.0 188
278.0585 2618.0 188
278.7616 2622.0 188
279.4647 2627.0 188
280.1678 2633.0 188
280.8710 2638.0 188
281.5741 2645.0 188
282.2772 2651.0 188
282.9803 2658.0 188
283.6835 2666.0 188
284.3866 2673.0 188
285.0897 2681.0 188
285.7928 2688.0 188
286.4960 2696.0 188
287.1991 2706.0 188
287.9022 2716.0 188
288.6053 2728.0 188
289.3085 2739.0 188
