#RPLIDAR SCAN DATA
#COUNT=464
#Angule	Distance	Quality
359.3903 5536.0 188
0.0934 5602.0 188
0.7965 5674.0 188
1.4832 5747.0 188
2.1863 5818.0 188
2.8894 5894.0 188
3.5760 5974.0 188
4.2792 6053.0 188
4.9658 6137.0 188
6.3721 11152.0 188
7.0587 11163.0 188
7.7618 11181.0 188
8.4650 11203.0 188
9.1516 11220.0 188
9.8547 11237.0 188
10.5579 11257.0 188
11.2610 11285.0 188
11.9641 11314.0 188
12.6672 11341.0 188
13.3704 11365.0 188
14.0735 11396.0 188
15.4688 11960.0 188
18.9844 9802.0 188
21.7804 9024.0 188
23.1866 6769.0 188
24.5929 6347.0 188
25.2960 6205.0 188
25.9827 6092.0 188
26.6858 6001.0 188
27.3889 5972.0 188
29.4983 6977.0 188
31.5912 5141.0 188
32.2943 5056.0 188
33.7006 3926.0 188
34.4037 3953.0 188
35.1068 3921.0 188
35.8099 3832.0 188
36.5131 3753.0 188
37.2162 3689.0 188
37.9193 3627.0 188
38.6224 3567.0 188
39.3256 3514.0 188
40.0287 3460.0 188
40.7483 3408.0 188
41.4514 3359.0 188
42.1545 3306.0 188
42.8577 3263.0 188
43.5608 3218.0 188
44.2639 3174.0 188
44.9835 3136.0 188
45.6866 3093.0 188
46.3898 3053.0 188
47.0929 3015.0 188
48.4991 2807.0 188
49.2188 2817.0 188
49.9219 2854.0 188
50.6250 2896.0 188
51.3281 2934.0 188
52.0312 2973.0 188
52.7454 3018.0 188
53.4485 3067.0 188
54.1516 3136.0 188
54.8547 3184.0 188
55.5579 3178.0 188
56.2610 3151.0 188
56.9806 3122.0 188
57.6837 3097.0 188
58.3868 3072.0 188
59.0900 3048.0 188
59.7931 3027.0 188
60.4962 3006.0 188
61.2158 2984.0 188
61.9189 2964.0 188
62.6221 2944.0 188
63.3252 2924.0 188
64.0283 2904.0 188
64.7479 2886.0 188
65.4346 2870.0 188
66.1377 2852.0 188
66.8243 2834.0 188
67.5275 2820.0 188
68.2306 2805.0 188
68.9172 2791.0 188
69.6204 2779.0 188
70.3235 2767.0 188
71.0156 2754.0 188
71.7188 2740.0 188
72.4219 2727.0 188
73.1085 2714.0 188
73.8116 2702.0 188
74.5148 2691.0 188
75.2014 2681.0 188
75.9045 2670.0 188
76.6077 2675.0 188
77.2943 2712.0 188
77.9974 2740.0 188
78.6841 2740.0 188
79.3872 2712.0 188
80.0903 2688.0 188
80.7770 2687.0 188
81.4801 2683.0 188
82.1832 2680.0 188
82.8699 2677.0 188
83.5730 2675.0 188
84.2761 2674.0 188
84.9683 2671.0 188
85.6714 2667.0 188
86.3745 2666.0 188
87.0612 2666.0 188
87.7643 2665.0 188
88.4674 2665.0 188
89.1541 2665.0 188
89.8572 2666.0 188
90.5603 2684.0 188
91.2469 2704.0 188
91.9501 2707.0 188
92.6532 2701.0 188
93.3398 2684.0 188
94.0430 2675.0 188
94.7296 2678.0 188
95.4327 2672.0 188
96.1359 2665.0 188
96.8280 2668.0 188
97.5311 2672.0 188
98.2343 2676.0 188
98.9209 2680.0 188
99.6240 2685.0 188
100.3271 2691.0 188
101.0138 2697.0 188
101.7169 2703.0 188
102.4200 2709.0 188
103.1067 2718.0 188
103.8098 2727.0 188
104.5129 2735.0 188
105.1996 2742.0 188
105.9027 2750.0 188
106.5894 2778.0 188
107.2925 2805.0 188
107.9956 2807.0 188
108.6823 2782.0 188
109.3854 2749.0 188
110.0885 2747.0 188
110.7806 2763.0 188
111.4838 2777.0 188
112.1869 2790.0 188
112.8735 2802.0 188
113.5767 2811.0 188
114.2798 2823.0 188
114.9664 2835.0 188
115.6696 2849.0 188
116.3727 2867.0 188
117.0593 2881.0 188
117.7625 2897.0 188
118.4656 2913.0 188
119.1522 2930.0 188
119.8553 2948.0 188
120.5585 2963.0 188
121.2451 2997.0 188
121.9482 3034.0 188
122.6514 3056.0 188
123.3545 3048.0 188
124.0576 2993.0 188
124.7607 2929.0 188
125.4639 2905.0 188
126.1670 2923.0 188
126.8701 2949.0 188
127.5732 2976.0 188
128.2764 3004.0 188
128.9795 3032.0 188
129.6826 3060.0 188
130.3857 3089.0 188
131.0889 3119.0 188
131.7920 3153.0 188
132.4951 3187.0 188
133.1982 3221.0 188
133.9014 3258.0 188
134.6045 3297.0 188
135.3076 3337.0 188
136.0107 3380.0 188
136.7139 3400.0 188
137.4170 3375.0 188
138.1201 3330.0 188
138.8232 3288.0 188
139.5264 3249.0 188
140.2295 3215.0 188
140.9326 3185.0 188
141.6357 3151.0 188
142.3389 3120.0 188
143.0420 3091.0 188
144.4482 879.0 188
145.1514 863.0 188
145.8545 852.0 188
146.5576 846.0 188
147.2607 842.0 188
147.9639 840.0 188
148.6670 841.0 188
149.3591 843.0 188
150.0623 844.0 188
150.7654 847.0 188
151.4520 853.0 188
152.1552 861.0 188
152.8583 874.0 188
153.5449 889.0 188
154.2480 898.0 188
154.9512 892.0 188
155.6378 892.0 188
156.3409 898.0 188
157.0441 889.0 188
157.7472 882.0 188
158.4338 879.0 188
159.1370 874.0 188
159.8401 868.0 188
160.5267 863.0 188
162.6196 855.0 188
163.3228 857.0 188
164.0259 861.0 188
164.7290 865.0 188
165.4211 869.0 188
166.1243 875.0 188
168.2172 2494.0 188
168.9203 2493.0 188
169.6069 2489.0 188
170.3101 2483.0 188
171.0132 2475.0 188
171.7163 2467.0 188
172.4030 2461.0 188
173.1061 2458.0 188
173.8092 2455.0 188
174.4958 2451.0 188
175.1990 2448.0 188
175.9021 2443.0 188
176.6052 2440.0 188
177.3083 2437.0 188
178.0115 2436.0 188
178.7146 2434.0 188
179.4177 2433.0 188
180.1208 2433.0 188
