#RPLIDAR SCAN DATA
#COUNT=458
#Angule	Distance	Quality
359.4342 5295.0 188
0.1373 5362.0 188
0.8569 5431.0 188
1.5601 5506.0 188
2.2797 5579.0 188
2.9828 5654.0 188
3.7024 5738.0 188
4.4055 5823.0 188
5.8228 10849.0 188
6.5424 10864.0 188
7.2455 10881.0 188
7.9651 10899.0 188
8.6847 10921.0 188
9.3878 10944.0 188
10.1074 10968.0 188
10.8105 10994.0 188
11.5302 11017.0 188
12.2333 11048.0 188
12.9529 11083.0 188
13.6560 11114.0 188
15.7928 11252.0 188
20.0610 20.0 188
21.4838 8800.0 188
22.1979 8608.0 188
23.6041 6491.0 188
25.0104 6111.0 188
25.7300 5979.0 188
26.4331 5864.0 188
27.1362 5761.0 188
27.8394 5717.0 188
28.5590 5671.0 188
29.9652 6748.0 188
30.6683 6788.0 188
32.7942 4907.0 188
33.4973 4832.0 188
34.2004 4754.0 188
34.9200 4681.0 188
36.3263 3717.0 188
37.0294 3720.0 188
37.7325 3667.0 188
38.4521 3591.0 188
39.1553 3533.0 188
39.8584 3486.0 188
40.5615 3436.0 188
41.2811 3385.0 188
41.9843 3335.0 188
42.6874 3282.0 188
43.3905 3240.0 188
44.0936 3203.0 188
44.8077 3163.0 188
45.5109 3125.0 188
46.2140 3083.0 188
46.9171 3046.0 188
47.6367 3014.0 188
48.3398 2983.0 188
49.0430 2949.0 188
49.7461 2913.0 188
50.4657 2882.0 188
51.1688 2850.0 188
51.8719 2826.0 188
52.5751 2785.0 188
53.9978 2679.0 188
54.7009 2725.0 188
55.4205 2767.0 188
56.1237 2809.0 188
56.8268 2864.0 188
57.5464 2918.0 188
58.9526 3057.0 188
59.6667 3059.0 188
60.3699 3038.0 188
61.0730 3014.0 188
61.7926 2992.0 188
62.4957 2973.0 188
63.1989 2954.0 188
63.9185 2939.0 188
64.6216 2922.0 188
65.3247 2903.0 188
66.0443 2886.0 188
66.7474 2872.0 188
67.4506 2858.0 188
68.1702 2842.0 188
68.8733 2830.0 188
69.5764 2818.0 188
70.2960 2805.0 188
70.9991 2793.0 188
71.7023 2782.0 188
72.4219 2771.0 188
73.1250 2759.0 188
73.8281 2749.0 188
74.5422 2740.0 188
75.2454 2730.0 188
75.9485 2721.0 188
76.6516 2713.0 188
77.3712 2705.0 188
78.0743 2696.0 188
78.7939 2690.0 188
79.4971 2684.0 188
80.2002 2677.0 188
80.9033 2671.0 188
81.6064 2662.0 188
82.3096 2678.0 188
83.0127 2724.0 188
83.7323 2747.0 188
84.4354 2742.0 188
85.1385 2722.0 188
85.8417 2707.0 188
86.5448 2707.0 188
87.2479 2708.0 188
87.9510 2710.0 188
88.6707 2711.0 188
89.3738 2712.0 188
90.0769 2715.0 188
90.7800 2719.0 188
91.4832 2722.0 188
92.1863 2726.0 188
92.8894 2728.0 188
93.6090 2731.0 188
94.3121 2737.0 188
95.0153 2744.0 188
95.7184 2761.0 188
96.4215 2789.0 188
97.1246 2802.0 188
97.8387 2799.0 188
98.5419 2784.0 188
99.2450 2778.0 188
99.9481 2785.0 188
100.6512 2775.0 188
101.3544 2769.0 188
102.0575 2779.0 188
102.7771 2789.0 188
103.4802 2796.0 188
104.1833 2804.0 188
104.8865 2815.0 188
105.5896 2823.0 188
106.2927 2833.0 188
107.0123 2845.0 188
107.6990 2854.0 188
108.4021 2865.0 188
109.1052 2877.0 188
109.7919 2889.0 188
110.4950 2900.0 188
111.1981 2936.0 188
111.8903 2970.0 188
112.5934 2968.0 188
113.2965 2940.0 188
113.9832 2921.0 188
114.6863 2937.0 188
115.3894 2958.0 188
116.0925 2975.0 188
116.7792 2991.0 188
117.4823 3008.0 188
118.1854 3030.0 188
118.8721 3045.0 188
119.5752 3063.0 188
120.2783 3090.0 188
120.9650 3111.0 188
121.6681 3128.0 188
122.3712 3151.0 188
123.0743 3179.0 188
123.7610 3196.0 188
124.4641 3231.0 188
125.1672 3275.0 188
125.8594 3278.0 188
126.5625 3235.0 188
127.2656 3176.0 188
127.9523 3148.0 188
128.6554 3162.0 188
129.3585 3194.0 188
130.0616 3227.0 188
130.7483 3260.0 188
131.4514 3296.0 188
132.1545 3331.0 188
132.8412 3368.0 188
133.5443 3410.0 188
134.2474 3454.0 188
134.9506 3499.0 188
135.6537 3542.0 188
136.3733 3589.0 188
137.0764 3640.0 188
137.7960 3673.0 188
138.4991 3655.0 188
139.2188 3607.0 188
139.9329 3569.0 188
140.6360 3533.0 188
141.3556 3499.0 188
142.0587 3465.0 188
142.7783 3431.0 188
143.4979 3401.0 188
144.2010 3371.0 188
144.9207 3344.0 188
146.3434 1207.0 188
147.0575 1193.0 188
147.7606 1183.0 188
148.4802 1177.0 188
149.1833 1174.0 188
149.9030 1174.0 188
150.6226 1177.0 188
151.3257 1183.0 188
152.0453 1191.0 188
152.7484 1210.0 188
153.4680 1233.0 188
154.1821 1237.0 188
154.8853 1227.0 188
155.6049 1227.0 188
156.3080 1228.0 188
157.0276 1219.0 188
157.7472 1210.0 188
158.4503 1203.0 188
159.1699 1196.0 188
159.8730 1189.0 188
160.5927 1185.0 188
161.3123 1185.0 188
162.0154 1188.0 188
162.7295 1193.0 188
163.4491 1198.0 188
165.5750 2842.0 188
166.2781 2834.0 188
166.9812 2825.0 188
167.7008 2818.0 188
168.4039 2809.0 188
169.1071 2802.0 188
169.8267 2798.0 188
170.5298 2794.0 188
171.2329 2787.0 188
171.9525 2782.0 188
172.6556 2778.0 188
173.3588 2773.0 188
174.0729 2771.0 188
174.7760 2767.0 188
175.4791 2763.0 188
176.1987 2760.0 188
176.9019 2757.0 188
177.6050 2755.0 188
178.3246 2755.0 188
179.0277 2754.0 188
179.7473 2754.0 188
180.4504 2755.0 188
181.1536 2756.0 188
181.8732 2758.0 188
182.5763 2761.0 188
183.2794 2763.0 188
183.9990 2766.0 188
184.7021 2770.0 188
185.4053 2774.0 188
186.1249 2778.0 188
186.8280 2782.0 188
187.5311 2786.0 188
188.2452 2790.0 188
188.9484 2796.0 188
189.6515 2801.0 188
190.3711 2808.0 188
191.0742 2816.0 188
191.7938 2822.0 188
192.4969 2830.0 188
193.2001 2838.0 188
193.9197 2846.0 188
194.6228 2856.0 188
195.3424 2864.0 188
196.0455 2872.0 188
196.7651 2885.0 188
197.4683 2896.0 188
198.1824 2907.0 188
198.8855 2919.0 188
199.5886 2933.0 188
200.3082 2946.0 188
201.0114 2960.0 188
201.7310 2974.0 188
202.4341 2990.0 188
203.1537 3007.0 188
203.8568 3024.0 188
204.5764 3042.0 188
205.2795 3059.0 188
205.9827 3077.0 188
206.7023 3098.0 188
207.4054 3117.0 188
208.1250 3138.0 188
208.8281 3160.0 188
209.5422 3181.0 188
210.2454 3204.0 188
210.9650 3227.0 188
211.6681 3253.0 188
212.3877 3279.0 188
213.0908 3304.0 188
213.7939 3331.0 188
214.5135 3360.0 188
215.2167 3392.0 188
215.9363 3425.0 188
216.6394 3456.0 188
217.3590 3491.0 188
218.0621 3525.0 188
220.1990 3634.0 188
220.8856 3673.0 188
221.5887 3710.0 188
222.2919 3691.0 188
222.9950 3638.0 188
223.6981 3634.0 188
226.5106 3797.0 188
227.2137 3847.0 188
227.9169 3901.0 188
228.6200 3958.0 188
229.3231 4043.0 188
230.0262 4097.0 188
230.7294 4125.0 188
231.4325 4183.0 188
232.1356 4244.0 188
232.8387 4318.0 188
233.5419 4393.0 188
234.2450 4473.0 188
235.6512 4964.0 188
236.3544 5057.0 188
237.0575 5147.0 188
237.7606 5240.0 188
238.4637 5349.0 188
239.8700 4432.0 188
240.5731 4372.0 188
241.2762 4394.0 188
242.6825 5644.0 188
243.3856 5610.0 188
244.0887 5575.0 188
244.7919 5544.0 188
245.4950 5517.0 188
246.1981 5489.0 188
246.9012 5461.0 188
247.6044 5433.0 188
248.3075 5405.0 188
249.0106 5382.0 188
255.3717 3072.0 188
256.0913 3042.0 188
256.7944 3054.0 188
257.4976 3067.0 188
258.2172 3078.0 188
258.9203 3092.0 188
259.6234 3101.0 188
260.3430 3097.0 188
261.7493 5090.0 188
262.4524 5079.0 188
263.1665 5073.0 188
263.8696 5067.0 188
264.5728 5061.0 188
265.2924 5057.0 188
265.9955 5052.0 188
267.4182 4580.0 188
268.1213 4566.0 188
269.5276 4220.0 188
271.6534 4465.0 188
273.0762 2509.0 188
273.7793 2501.0 188
275.2020 2645.0 188
275.9052 2628.0 188
277.3279 2273.0 188
278.0310 2259.0 188
278.7341 2246.0 188
279.4482 2243.0 188
280.1514 2243.0 188
280.8545 2240.0 188
281.5576 2241.0 188
282.2772 2246.0 188
282.9803 2254.0 188
283.6835 2265.0 188
284.4031 2278.0 188
285.1062 2301.0 188
285.8093 2346.0 188
287.2321 3842.0 188
287.9352 3816.0 188
288.6383 3795.0 188
289.3414 3775.0 188
290.0610 3758.0 188
290.7642 3756.0 188
291.4673 3797.0 188
292.1869 3872.0 188
292.8900 3901.0 188
294.2963 1899.0 188
295.0104 1881.0 188
295.7135 1872.0 188
296.4166 1867.0 188
297.1198 1862.0 188
297.8394 1865.0 188
302.0746 3806.0 188
302.7942 3797.0 188
303.4973 3787.0 188
304.2004 3780.0 188
304.9200 3772.0 188
305.6232 3765.0 188
306.3263 3758.0 188
307.0294 3751.0 188
307.7490 3746.0 188
308.4521 3740.0 188
309.1553 3734.0 188
309.8749 3731.0 188
310.5780 3726.0 188
311.2811 3723.0 188
311.9843 3723.0 188
312.6984 3720.0 188
313.4015 3719.0 188
314.1046 3720.0 188
314.8242 3721.0 188
315.5273 3720.0 188
316.2305 3721.0 188
316.9501 3723.0 188
317.6532 3728.0 188
318.3563 3733.0 188
319.0594 3736.0 188
319.7791 3740.0 188
320.4822 3746.0 188
321.1853 3753.0 188
321.9049 3760.0 188
322.6080 3767.0 188
323.3112 3774.0 188
324.0308 3781.0 188
324.7339 3789.0 188
325.4370 3798.0 188
326.1401 3806.0 188
326.8542 3815.0 188
327.5574 3825.0 188
328.2605 3838.0 188
328.9801 3852.0 188
329.6832 3867.0 188
330.3864 3880.0 188
331.1060 3894.0 188
331.8091 3909.0 188
332.5122 3925.0 188
333.2318 3941.0 188
333.9349 3956.0 188
