#RPLIDAR SCAN DATA
#COUNT=422
#Angule	Distance	Quality
359.4946 3121.0 188
0.1978 3157.0 188
0.9009 3198.0 188
1.6040 3239.0 188
2.3071 3279.0 188
3.0103 3325.0 188
3.7134 3374.0 188
4.4165 3421.0 188
5.1196 3471.0 188
5.8228 3523.0 188
6.5259 3577.0 188
7.2290 3636.0 188
7.9321 3696.0 188
8.6353 3758.0 188
9.3384 3825.0 188
10.0415 3890.0 188
10.7446 3957.0 188
11.4478 4031.0 188
12.1509 4111.0 188
12.8540 4189.0 188
13.5571 4261.0 188
14.2603 4355.0 188
14.9634 4457.0 188
15.6665 4553.0 188
16.3696 4660.0 188
17.0728 4781.0 188
17.7759 4900.0 188
18.4790 5010.0 188
19.1821 5135.0 188
19.8853 5268.0 188
20.5884 5406.0 188
21.2915 5564.0 188
21.9946 5731.0 188
22.6978 5896.0 188
23.4009 6077.0 188
33.9642 33.0 188
35.3870 11077.0 188
36.1066 10896.0 188
36.8097 10732.0 188
37.5128 10630.0 188
38.2324 10675.0 188
39.6387 9004.0 188
40.3583 8887.0 188
41.0614 8740.0 188
41.7810 8597.0 188
48.8562 7696.0 188
49.5758 7631.0 188
50.2789 7559.0 188
50.9821 7489.0 188
53.8275 6607.0 188
54.5306 6591.0 188
55.2448 6526.0 188
55.9479 6464.0 188
56.6510 6411.0 188
57.3706 6359.0 188
58.0737 6308.0 188
58.7933 6252.0 188
59.4800 6211.0 188
60.1831 6176.0 188
60.8862 6132.0 188
61.5729 6090.0 188
62.2760 6045.0 188
62.9791 6002.0 188
64.3744 5797.0 188
65.0775 5918.0 188
66.4673 6221.0 188
67.1704 6254.0 188
67.8735 6221.0 188
68.5767 6188.0 188
69.2633 6158.0 188
69.9664 6131.0 188
70.6696 6105.0 188
71.3727 6082.0 188
72.0593 6058.0 188
72.7625 6035.0 188
73.4656 6010.0 188
74.1522 5987.0 188
74.8553 5965.0 188
75.5585 5944.0 188
76.2616 5924.0 188
76.9482 5909.0 188
77.6514 5939.0 188
78.3545 5950.0 188
79.0576 5920.0 188
79.7498 5908.0 188
80.4529 5902.0 188
81.1560 5894.0 188
81.8427 5885.0 188
82.5458 5881.0 188
83.2489 5875.0 188
83.9520 5886.0 188
84.6387 5888.0 188
85.3418 5867.0 188
86.0449 5852.0 188
86.7480 5846.0 188
87.4512 5846.0 188
88.1543 5851.0 188
88.8574 5852.0 188
89.5605 5856.0 188
90.2637 5861.0 188
90.9668 5851.0 188
91.6699 5841.0 188
92.3730 5794.0 188
93.0762 5753.0 188
93.7793 5762.0 188
94.4824 5764.0 188
95.1855 5753.0 188
95.8887 5753.0 188
96.5918 5780.0 188
97.2949 5784.0 188
97.9980 5780.0 188
98.7012 5804.0 188
99.4043 5825.0 188
100.8105 5633.0 188
101.5302 5645.0 188
102.2333 5660.0 188
102.9364 5674.0 188
103.6395 5689.0 188
104.3427 5706.0 188
105.0458 5723.0 188
105.7489 5744.0 188
106.4520 5766.0 188
107.1552 5787.0 188
107.8583 5808.0 188
108.5614 5816.0 188
110.6708 5200.0 188
112.0770 4882.0 188
113.4833 4597.0 188
114.1864 4472.0 188
114.9060 4351.0 188
