#RPLIDAR SCAN DATA
#COUNT=447
#Angule	Distance	Quality
359.6704 6315.0 188
0.3900 6391.0 188
1.1041 6474.0 188
1.8237 6556.0 188
2.5433 6640.0 188
3.2629 6731.0 188
4.6857 11732.0 188
5.4053 11739.0 188
6.1249 11748.0 188
6.8390 11766.0 188
7.5586 11781.0 188
8.2782 11798.0 188
8.9978 11819.0 188
9.7174 11836.0 188
10.4370 11863.0 188
11.1511 11893.0 188
11.8707 11921.0 188
12.5903 11948.0 188
14.0131 12502.0 188
18.9844 21.0 188
21.8243 6727.0 188
22.5439 6554.0 188
23.2471 6459.0 188
23.9667 6388.0 188
27.5153 4367.0 188
28.2184 4391.0 188
29.6356 4219.0 188
30.3552 4121.0 188
31.0583 4023.0 188
31.7780 3935.0 188
32.4811 3848.0 188
33.2007 3770.0 188
33.9038 3693.0 188
34.6234 3625.0 188
35.3265 3558.0 188
36.0461 3490.0 188
37.4634 3098.0 188
38.1665 3120.0 188
38.8861 3150.0 188
39.5892 3181.0 188
40.3088 3212.0 188
41.0120 3238.0 188
41.7316 3267.0 188
42.4512 3303.0 188
43.1708 3342.0 188
43.8904 3382.0 188
44.6045 3438.0 188
45.3241 3450.0 188
46.0602 3407.0 188
46.7798 3363.0 188
47.4994 3323.0 188
48.2135 3286.0 188
48.9331 3250.0 188
49.6692 3214.0 188
50.3888 3181.0 188
51.1084 3148.0 188
51.8280 3117.0 188
52.5421 3086.0 188
53.2782 3053.0 188
53.9978 3026.0 188
54.7174 3000.0 188
55.4370 2971.0 188
56.1511 2945.0 188
56.8872 2919.0 188
57.6068 2894.0 188
58.3264 2871.0 188
59.0460 2849.0 188
59.7656 2827.0 188
60.4962 2806.0 188
61.2158 2784.0 188
61.9354 2765.0 188
62.6550 2750.0 188
63.3746 2746.0 188
64.1052 2764.0 188
64.8248 2788.0 188
65.5444 2782.0 188
66.2640 2738.0 188
66.9836 2701.0 188
67.7142 2691.0 188
68.4338 2680.0 188
69.1534 2669.0 188
69.8730 2658.0 188
70.6091 2646.0 188
71.3123 2634.0 188
72.0264 2625.0 188
72.7295 2617.0 188
73.4491 2609.0 188
74.1522 2601.0 188
74.8718 2592.0 188
75.5750 2583.0 188
76.2946 2576.0 188
76.9977 2583.0 188
77.7173 2603.0 188
78.4369 2611.0 188
79.1400 2601.0 188
79.8541 2571.0 188
80.5573 2548.0 188
81.2769 2543.0 188
81.9800 2534.0 188
82.6996 2526.0 188
84.1223 5197.0 188
84.8254 5188.0 188
86.9678 5168.0 188
88.3905 2511.0 188
89.1046 2507.0 188
89.8077 2504.0 188
90.5273 2502.0 188
91.2305 2500.0 188
91.9501 2499.0 188
92.6697 2498.0 188
93.3728 2497.0 188
94.0924 2505.0 188
94.7955 2514.0 188
95.5151 2518.0 188
96.2183 2496.0 188
96.9324 2452.0 188
97.6355 2433.0 188
98.3551 2439.0 188
99.0747 2445.0 188
99.7778 2450.0 188
100.4810 2456.0 188
101.2006 2458.0 188
101.9037 2463.0 188
102.6233 2459.0 188
103.3264 2454.0 188
104.0295 2458.0 188
104.7491 2465.0 188
105.4523 2475.0 188
106.1719 2482.0 188
106.8750 2490.0 188
107.5891 2499.0 188
108.2922 2508.0 188
108.9954 2516.0 188
109.7150 2525.0 188
110.4181 2536.0 188
111.1377 2563.0 188
111.8408 2594.0 188
112.5604 2611.0 188
113.2635 2626.0 188
113.9667 2626.0 188
115.3894 2483.0 188
116.1090 2451.0 188
116.8121 2463.0 188
117.5262 2479.0 188
118.2294 2496.0 188
118.9325 2512.0 188
119.6521 2528.0 188
120.3552 2544.0 188
121.0748 2561.0 188
121.7780 2579.0 188
122.4976 2598.0 188
123.2007 2618.0 188
123.9038 2638.0 188
124.6234 2661.0 188
125.3265 2684.0 188
126.0461 2708.0 188
126.7493 2734.0 188
127.4634 2760.0 188
128.1665 2787.0 188
128.8861 2811.0 188
129.6057 2838.0 188
130.3253 2863.0 188
131.0449 2853.0 188
131.7645 2807.0 188
132.4841 2761.0 188
133.1982 2719.0 188
133.9178 2681.0 188
134.6375 2647.0 188
135.3571 2612.0 188
136.0767 2577.0 188
136.7963 2545.0 188
137.4994 2517.0 188
138.2135 2489.0 188
138.9331 2462.0 188
140.3723 1238.0 188
141.0919 1221.0 188
141.8115 1213.0 188
142.5311 1207.0 188
143.2452 1204.0 188
143.9648 1205.0 188
144.6844 1209.0 188
145.4041 1218.0 188
146.1237 1229.0 188
146.8268 1244.0 188
147.5464 1256.0 188
148.2605 1263.0 188
