#RPLIDAR SCAN DATA
#COUNT=454
#Angule	Distance	Quality
359.9835 4727.0 188
0.7031 4722.0 188
1.4062 4763.0 188
2.1094 4725.0 188
7.7454 4189.0 188
8.4485 4150.0 188
9.1681 4125.0 188
9.8712 4101.0 188
10.5743 4073.0 188
11.2939 4046.0 188
11.9971 4021.0 188
12.7002 4000.0 188
13.4198 3984.0 188
14.1229 3988.0 188
14.8260 4061.0 188
15.5457 4131.0 188
16.2488 4128.0 188
16.9519 4109.0 188
17.6715 4089.0 188
18.3746 4069.0 188
19.0778 4050.0 188
19.7919 4034.0 188
20.4950 4019.0 188
21.1981 4002.0 188
21.9177 3995.0 188
22.6208 4041.0 188
23.3405 4073.0 188
24.0436 4055.0 188
24.7467 4042.0 188
25.4663 4031.0 188
26.1694 4021.0 188
26.8726 4011.0 188
27.5922 4001.0 188
28.2953 3992.0 188
28.9984 3986.0 188
29.7180 3981.0 188
30.4211 3972.0 188
31.1243 3966.0 188
31.8384 3963.0 188
32.5415 3958.0 188
33.2446 3954.0 188
33.9642 3952.0 188
34.6674 3949.0 188
35.3870 3947.0 188
36.0901 3945.0 188
36.8097 3944.0 188
37.5293 3943.0 188
38.2324 3944.0 188
38.9520 3945.0 188
39.6716 3947.0 188
40.3857 3949.0 188
41.0889 3952.0 188
41.8085 3955.0 188
42.5281 3957.0 188
43.2312 3963.0 188
43.9508 3970.0 188
44.6704 3976.0 188
45.3900 3980.0 188
46.8073 3808.0 188
47.5269 3804.0 188
48.2465 3804.0 188
48.9496 3809.0 188
49.6692 3820.0 188
50.3888 3831.0 188
51.0919 3838.0 188
51.8115 3852.0 188
52.5311 3868.0 188
53.2452 3883.0 188
53.9484 3908.0 188
55.3876 4128.0 188
56.1072 4164.0 188
56.8103 4183.0 188
57.5299 4201.0 188
58.2495 4219.0 188
58.9526 4240.0 188
59.6667 4260.0 188
60.3864 4283.0 188
61.1060 4307.0 188
61.8091 4330.0 188
62.5287 4355.0 188
63.2483 4381.0 188
63.9679 4406.0 188
64.6710 4434.0 188
65.3741 4465.0 188
66.0773 4494.0 188
66.7804 4525.0 188
67.4835 4559.0 188
68.1866 4591.0 188
68.8898 4623.0 188
69.5929 4660.0 188
70.2960 4700.0 188
70.9991 4736.0 188
71.7023 4774.0 188
72.4054 4817.0 188
73.1085 4859.0 188
73.8116 4902.0 188
74.5148 4949.0 188
75.2179 4997.0 188
75.9210 5044.0 188
76.6241 5095.0 188
77.3273 5148.0 188
78.0304 5202.0 188
78.7335 5255.0 188
79.4366 5313.0 188
80.1398 5372.0 188
80.8429 5436.0 188
81.5460 5503.0 188
82.2491 5569.0 188
82.9523 5639.0 188
83.6554 5710.0 188
84.3585 5786.0 188
85.0616 5866.0 188
85.7648 5940.0 188
87.1710 10915.0 188
87.8741 10930.0 188
88.5773 10944.0 188
89.2804 10960.0 188
89.9835 10977.0 188
90.6866 10992.0 188
91.3898 11013.0 188
92.0929 11036.0 188
92.7960 11059.0 188
93.4991 11082.0 188
94.2023 11111.0 188
94.9054 11146.0 188
95.6085 11175.0 188
97.7179 11303.0 188
99.8273 9532.0 188
100.5304 9564.0 188
102.6562 8940.0 188
103.3594 8721.0 188
106.1719 6038.0 188
106.8750 5899.0 188
107.5781 5776.0 188
108.2812 5710.0 188
108.9844 5706.0 188
110.3906 6688.0 188
111.1047 6730.0 188
113.2141 4877.0 188
113.9172 4792.0 188
115.3235 3672.0 188
116.0266 3693.0 188
116.7297 3668.0 188
117.4329 3596.0 188
118.1360 3517.0 188
118.8391 3448.0 188
119.5422 3401.0 188
120.2618 3350.0 188
120.9650 3299.0 188
121.6681 3247.0 188
122.3877 3189.0 188
