#RPLIDAR SCAN DATA
#COUNT=451
#Angule	Distance	Quality
359.5770 5620.0 188
0.2966 5677.0 188
1.0107 5739.0 188
1.7303 5803.0 188
2.4335 5869.0 188
3.1531 5935.0 188
3.8727 6002.0 188
4.5923 6076.0 188
5.3119 6151.0 188
6.0260 6230.0 188
6.7456 6310.0 188
7.4652 6391.0 188
8.1848 6480.0 188
9.6075 11507.0 188
10.3271 11523.0 188
11.0468 11539.0 188
11.7609 11551.0 188
12.4805 11564.0 188
13.2001 11584.0 188
13.9197 11603.0 188
14.6393 11627.0 188
15.3589 11649.0 188
16.0730 11677.0 188
16.7926 11706.0 188
17.4957 11733.0 188
18.1989 11763.0 188
20.3247 11898.0 188
22.4506 10132.0 188
25.9991 7059.0 188
27.4054 6607.0 188
28.1250 6442.0 188
28.8281 6321.0 188
33.0743 5437.0 188
34.4971 4212.0 188
35.2002 4222.0 188
36.6229 4003.0 188
37.3260 3923.0 188
38.0292 3849.0 188
38.7488 3768.0 188
39.4519 3692.0 188
40.1550 3630.0 188
40.8746 3561.0 188
41.5778 3494.0 188
42.2809 3436.0 188
42.9840 3377.0 188
43.6981 3317.0 188
44.4012 3267.0 188
45.1208 3222.0 188
46.5601 3006.0 188
47.2797 3036.0 188
47.9993 3070.0 188
48.7134 3102.0 188
49.4495 3132.0 188
50.1691 3169.0 188
50.8887 3209.0 188
51.6083 3251.0 188
52.3279 3317.0 188
53.0420 3342.0 188
53.7781 3307.0 188
54.4977 3271.0 188
55.2173 3234.0 188
55.9369 3201.0 188
56.6510 3170.0 188
57.3706 3139.0 188
58.1067 3110.0 188
58.8263 3080.0 188
59.5459 3051.0 188
60.2655 3024.0 188
60.9796 2997.0 188
61.7157 2971.0 188
62.4353 2946.0 188
63.1549 2922.0 188
63.8745 2897.0 188
64.5886 2875.0 188
65.3082 2854.0 188
66.0443 2833.0 188
66.7639 2814.0 188
67.4835 2794.0 188
68.2031 2776.0 188
68.9172 2757.0 188
69.6368 2739.0 188
70.3729 2722.0 188
71.0925 2704.0 188
71.8121 2690.0 188
72.5262 2688.0 188
73.2458 2706.0 188
73.9819 2735.0 188
74.6851 2739.0 188
75.4047 2698.0 188
76.1078 2665.0 188
76.8274 2658.0 188
77.5305 2650.0 188
78.2446 2643.0 188
78.9642 2635.0 188
79.6674 2627.0 188
80.3870 2619.0 188
81.0901 2613.0 188
81.8097 2606.0 188
82.5293 2599.0 188
83.2324 2595.0 188
83.9520 2590.0 188
84.6552 2585.0 188
85.3748 2580.0 188
86.0889 2575.0 188
86.7920 2591.0 188
87.5116 2610.0 188
88.2147 2607.0 188
88.9343 2596.0 188
89.6539 2575.0 188
90.3571 2558.0 188
91.0767 2554.0 188
91.7798 2549.0 188
92.4994 2546.0 188
93.2135 2548.0 188
93.9166 2546.0 188
94.6362 2545.0 188
95.3394 2543.0 188
