#RPLIDAR SCAN DATA
#COUNT=454
#Angule	Distance	Quality
359.6979 4796.0 188
1.1041 4714.0 188
1.8237 4742.0 188
7.4982 4218.0 188
8.2013 4174.0 188
8.9044 4138.0 188
9.6240 4112.0 188
10.3271 4084.0 188
11.0468 4058.0 188
11.7499 4034.0 188
12.4530 4012.0 188
13.1671 3997.0 188
13.8702 3988.0 188
14.5734 4009.0 188
15.2930 4088.0 188
15.9961 4137.0 188
16.7157 4120.0 188
17.4023 4100.0 188
18.1055 4081.0 188
18.8086 4061.0 188
19.5117 4043.0 188
20.2148 4027.0 188
20.9180 4010.0 188
21.6211 3994.0 188
22.3242 4025.0 188
23.0109 4068.0 188
23.7140 4064.0 188
24.4171 4050.0 188
25.1202 4039.0 188
25.8234 4030.0 188
26.5265 4020.0 188
27.2296 4008.0 188
27.9327 3999.0 188
28.6249 3990.0 188
29.3280 3982.0 188
30.0311 3977.0 188
30.7343 3971.0 188
31.4374 3966.0 188
32.1405 3962.0 188
32.8436 3957.0 188
33.5468 3952.0 188
34.2334 3947.0 188
34.9365 3946.0 188
35.6396 3945.0 188
36.3428 3943.0 188
37.0459 3943.0 188
37.7490 3942.0 188
38.4521 3943.0 188
39.1553 3945.0 188
39.8419 3947.0 188
40.5450 3949.0 188
41.2482 3953.0 188
41.9513 3956.0 188
42.6544 3961.0 188
43.3575 3966.0 188
44.0607 3970.0 188
44.7638 3977.0 188
45.4669 3975.0 188
46.8896 3808.0 188
47.6093 3804.0 188
48.3234 3809.0 188
49.0265 3817.0 188
49.7461 3827.0 188
50.4657 3839.0 188
51.1688 3848.0 188
51.8884 3856.0 188
52.6080 3870.0 188
53.3112 3890.0 188
54.0308 3920.0 188
55.4480 4145.0 188
56.1676 4168.0 188
56.8872 4185.0 188
57.5903 4204.0 188
58.3099 4225.0 188
59.0131 4246.0 188
59.7327 4268.0 188
60.4523 4290.0 188
61.1554 4313.0 188
61.8750 4338.0 188
62.5891 4361.0 188
63.2922 4386.0 188
64.0118 4414.0 188
64.7314 4443.0 188
65.4346 4472.0 188
66.1542 4503.0 188
66.8738 4533.0 188
67.5769 4564.0 188
68.2965 4600.0 188
69.0106 4634.0 188
69.7137 4668.0 188
70.4333 4706.0 188
71.1530 4746.0 188
71.8561 4785.0 188
72.5757 4827.0 188
73.2953 4869.0 188
73.9984 4912.0 188
74.7015 4956.0 188
75.4047 5005.0 188
76.1078 5055.0 188
76.8109 5104.0 188
77.5140 5158.0 188
78.2172 5212.0 188
78.9368 5266.0 188
79.6399 5326.0 188
80.3430 5387.0 188
81.0461 5450.0 188
81.7493 5516.0 188
82.4524 5583.0 188
83.1555 5653.0 188
83.8586 5728.0 188
84.5728 5803.0 188
85.2759 5878.0 188
86.6821 10904.0 188
87.3853 10918.0 188
88.0884 10933.0 188
88.7915 10949.0 188
89.4946 10959.0 188
90.2142 10976.0 188
90.9174 10997.0 188
91.6205 11016.0 188
92.3236 11041.0 188
93.0267 11066.0 188
93.7299 11089.0 188
94.4330 11114.0 188
95.1361 11145.0 188
95.8557 11175.0 188
97.9651 11304.0 188
100.0745 9549.0 188
100.7776 9572.0 188
102.8870 8895.0 188
103.5901 8695.0 188
105.6830 6164.0 188
106.3861 6016.0 188
107.0728 5894.0 188
107.7759 5784.0 188
108.4790 5727.0 188
109.1711 5665.0 188
110.5774 6704.0 188
113.3734 4870.0 188
114.0765 4778.0 188
115.4663 3678.0 188
116.1694 3698.0 188
116.8561 3658.0 188
117.5592 3581.0 188
118.2623 3509.0 188
118.9655 3444.0 188
119.6521 3390.0 188
120.3552 3337.0 188
121.0583 3285.0 188
121.7615 3229.0 188
122.4481 3181.0 188
123.1512 3137.0 188
123.8544 3094.0 188
124.5465 3050.0 188
125.2496 3004.0 188
125.9528 2960.0 188
126.6559 2925.0 188
127.3425 2889.0 188
128.0457 2851.0 188
128.7488 2818.0 188
129.4519 2786.0 188
130.1550 2751.0 188
131.5778 2563.0 188
132.2809 2574.0 188
132.9950 2612.0 188
133.6981 2650.0 188
134.4177 2685.0 188
135.1208 2723.0 188
135.8405 2768.0 188
136.5436 2817.0 188
137.2467 2878.0 188
137.9663 2935.0 188
138.6694 2944.0 188
139.3890 2922.0 188
140.0922 2895.0 188
140.8118 2871.0 188
141.5149 2851.0 188
142.2290 2830.0 188
142.9321 2811.0 188
143.6353 2792.0 188
144.3549 2773.0 188
145.0580 2755.0 188
145.7776 2738.0 188
146.4807 2721.0 188
147.2003 2705.0 188
147.9034 2690.0 188
148.6230 2675.0 188
149.3262 2661.0 188
150.0458 2646.0 188
150.7489 2633.0 188
151.4520 2622.0 188
152.1716 2610.0 188
152.8748 2599.0 188
