#RPLIDAR SCAN DATA
#COUNT=426
#Angule	Distance	Quality
232.1246 1631.0 188
232.8278 1619.0 188
233.5309 1609.0 188
234.2175 1599.0 188
234.9042 1588.0 188
235.6073 1578.0 188
236.2939 1567.0 188
236.9806 1556.0 188
237.6837 1546.0 188
238.3704 1539.0 188
239.0735 1532.0 188
239.7656 1522.0 188
240.4523 1514.0 188
241.1554 1508.0 188
241.8420 1500.0 188
242.5452 1493.0 188
243.2318 1487.0 188
243.9185 1480.0 188
244.6216 1474.0 188
245.3082 1469.0 188
246.0114 1464.0 188
246.6980 1458.0 188
247.3901 1452.0 188
248.0933 1447.0 188
248.7799 1442.0 188
249.4830 1437.0 188
250.1697 1433.0 188
250.8563 1430.0 188
251.5594 1426.0 188
252.2461 1421.0 188
252.9492 1417.0 188
253.6359 1414.0 188
254.3280 1409.0 188
255.0311 1406.0 188
255.7178 1404.0 188
256.4209 1401.0 188
257.1075 1400.0 188
257.7942 1400.0 188
258.4973 1397.0 188
259.1840 1396.0 188
259.8871 1395.0 188
260.5737 1394.0 188
261.2769 1393.0 188
261.9635 1393.0 188
262.6666 1393.0 188
263.3698 1393.0 188
264.0619 1394.0 188
264.7650 1395.0 188
265.4681 1395.0 188
266.1713 1396.0 188
266.8579 1397.0 188
267.5610 1398.0 188
268.2642 1398.0 188
268.9508 1399.0 188
269.6539 1401.0 188
270.3571 1403.0 188
271.0602 1406.0 188
271.7468 1408.0 188
272.4500 1410.0 188
273.1531 1412.0 188
273.8562 1415.0 188
274.5428 1418.0 188
275.2460 1422.0 188
275.9491 1428.0 188
276.6357 1433.0 188
277.3389 1437.0 188
278.0420 1445.0 188
278.7451 1450.0 188
279.4373 1455.0 188
280.1404 1461.0 188
280.8435 1467.0 188
281.5466 1473.0 188
282.2333 1481.0 188
282.9364 1488.0 188
283.6395 1494.0 188
284.3262 1502.0 188
285.0293 1510.0 188
285.7324 1517.0 188
286.4355 1525.0 188
287.1222 1533.0 188
287.8253 1541.0 188
288.5284 1550.0 188
289.2316 1561.0 188
289.9182 1570.0 188
290.6213 1578.0 188
291.3080 1587.0 188
292.0111 1597.0 188
292.6978 1608.0 188
293.4009 1617.0 188
294.1040 1630.0 188
294.7961 1644.0 188
295.4993 1656.0 188
296.1859 1669.0 188
296.8890 1684.0 188
297.5757 1699.0 188
298.2788 1713.0 188
298.9819 1727.0 188
299.6686 1744.0 188
300.3717 1760.0 188
301.0583 1779.0 188
301.7615 1798.0 188
302.4481 1814.0 188
303.1512 1830.0 188
303.8544 1849.0 188
304.5465 1871.0 188
305.2496 1892.0 188
305.9363 1913.0 188
306.6394 1936.0 188
307.3260 1959.0 188
308.0292 1983.0 188
308.7323 2009.0 188
309.4189 2034.0 188
310.1221 2061.0 188
310.8087 2088.0 188
311.5118 2117.0 188
312.1985 2147.0 188
312.9016 2178.0 188
313.6047 2211.0 188
314.2969 2244.0 188
315.0000 2276.0 188
315.6866 2304.0 188
316.3898 2305.0 188
317.0929 2285.0 188
317.7795 2264.0 188
318.4827 2243.0 188
319.1693 2223.0 188
319.8724 2205.0 188
320.5591 2188.0 188
321.2622 2171.0 188
321.9653 2155.0 188
322.6520 2140.0 188
323.3551 2126.0 188
324.0417 2116.0 188
328.9197 2220.0 188
329.6228 2240.0 188
330.3094 2255.0 188
332.4023 2786.0 188
333.1055 2767.0 188
333.7921 2754.0 188
337.2803 5173.0 188
337.9834 5278.0 188
338.6700 5323.0 188
339.3732 5404.0 188
340.0598 5499.0 188
340.7629 5547.0 188
341.4661 5596.0 188
342.1527 5639.0 188
344.2456 5787.0 188
345.6354 39.0 188
347.7448 6347.0 188
358.9343 4517.0 188
