#RPLIDAR SCAN DATA
#COUNT=428
#Angule	Distance	Quality
359.8077 557.0 188
0.5109 558.0 188
1.2140 558.0 188
1.9171 558.0 188
2.6202 558.0 188
3.3398 558.0 188
4.0430 559.0 188
4.7461 559.0 188
5.4492 560.0 188
6.1523 561.0 188
6.8719 561.0 188
7.5751 562.0 188
8.2782 563.0 188
8.9813 565.0 188
9.6844 566.0 188
10.4041 568.0 188
11.1072 571.0 188
11.8103 570.0 188
12.5134 570.0 188
13.2166 573.0 188
13.9362 575.0 188
14.6393 578.0 188
15.3424 580.0 188
16.0455 580.0 188
16.7487 582.0 188
17.4683 584.0 188
18.1714 587.0 188
18.8745 590.0 188
19.5776 592.0 188
20.2917 595.0 188
20.9949 598.0 188
21.6980 601.0 188
22.4011 604.0 188
23.1042 608.0 188
23.8074 610.0 188
24.5105 614.0 188
25.2136 618.0 188
25.9167 621.0 188
26.6199 623.0 188
27.3230 627.0 188
28.0261 632.0 188
28.7292 636.0 188
29.4324 642.0 188
30.1355 648.0 188
30.8386 652.0 188
31.5417 656.0 188
32.2449 660.0 188
32.9480 664.0 188
33.6511 670.0 188
34.3542 677.0 188
35.0574 683.0 188
35.7605 688.0 188
36.4636 695.0 188
37.1667 702.0 188
37.8699 709.0 188
38.5730 716.0 188
39.2761 724.0 188
39.9792 732.0 188
40.6824 739.0 188
41.3855 747.0 188
42.0886 755.0 188
42.7917 763.0 188
43.4949 772.0 188
44.1980 782.0 188
44.9011 790.0 188
45.6042 800.0 188
46.3074 810.0 188
47.0105 820.0 188
47.7136 830.0 188
48.4167 842.0 188
49.1199 855.0 188
49.8230 867.0 188
50.5261 881.0 188
51.2292 895.0 188
51.9324 908.0 188
52.6355 922.0 188
53.3386 937.0 188
54.0582 952.0 188
54.7614 969.0 188
55.4645 989.0 188
56.1676 1006.0 188
56.8707 1024.0 188
57.5739 1045.0 188
58.2770 1067.0 188
58.9801 1087.0 188
59.6997 1109.0 188
60.4028 1134.0 188
61.1060 1159.0 188
61.8091 1184.0 188
62.5122 1210.0 188
63.2153 1239.0 188
63.9185 1269.0 188
64.6216 1299.0 188
65.3412 1320.0 188
66.0443 1320.0 188
66.7474 1307.0 188
67.4506 1299.0 188
68.1537 1293.0 188
68.8568 1286.0 188
69.5599 1279.0 188
70.2631 1273.0 188
70.9827 1268.0 188
71.6858 1263.0 188
72.3889 1258.0 188
73.0920 1253.0 188
73.7952 1248.0 188
74.4983 1244.0 188
75.2014 1240.0 188
75.9045 1235.0 188
76.6241 1230.0 188
77.3108 1227.0 188
78.0139 1224.0 188
78.7170 1221.0 188
79.4202 1219.0 188
80.1233 1216.0 188
80.8264 1212.0 188
81.5131 1208.0 188
82.2162 1206.0 188
82.9193 1204.0 188
83.6224 1201.0 188
84.3256 1199.0 188
85.0287 1198.0 188
85.7318 1197.0 188
86.4185 1194.0 188
87.1216 1193.0 188
87.8247 1192.0 188
88.5278 1191.0 188
89.2310 1190.0 188
89.9341 1189.0 188
90.6207 1189.0 188
91.3239 1189.0 188
92.0270 1190.0 188
92.7301 1191.0 188
93.4332 1191.0 188
94.1364 1191.0 188
94.8395 1193.0 188
95.5261 1195.0 188
96.2292 1197.0 188
96.9324 1198.0 188
97.6355 1200.0 188
98.3386 1200.0 188
99.0417 1202.0 188
99.7449 1206.0 188
100.4370 1210.0 188
101.1401 1211.0 188
101.8433 1214.0 188
102.5464 1217.0 188
103.2495 1220.0 188
103.9526 1223.0 188
104.6558 1226.0 188
105.3424 1231.0 188
106.0291 1235.0 188
106.7322 1239.0 188
107.4188 1245.0 188
108.1219 1251.0 188
108.8086 1255.0 188
109.4952 1259.0 188
110.1984 1263.0 188
110.8905 1267.0 188
111.5936 1274.0 188
112.2803 1282.0 188
112.9834 1291.0 188
113.6700 1295.0 188
114.3567 1302.0 188
115.0598 1311.0 188
115.7465 1319.0 188
116.4496 1327.0 188
117.1362 1334.0 188
117.8394 1343.0 188
118.5260 1352.0 188
119.2181 1361.0 188
119.9213 1370.0 188
120.6079 1379.0 188
121.3110 1389.0 188
121.9977 1400.0 188
122.7008 1410.0 188
123.3875 1422.0 188
124.0741 1435.0 188
124.7772 1448.0 188
125.4639 1460.0 188
126.1670 1473.0 188
126.8591 1488.0 188
127.5623 1502.0 188
128.2489 1516.0 188
128.9355 1531.0 188
129.6387 1548.0 188
130.3253 1564.0 188
131.0284 1581.0 188
131.7151 1598.0 188
132.4182 1615.0 188
133.1213 1632.0 188
133.8245 1650.0 188
134.5276 1671.0 188
135.2307 1691.0 188
135.9338 1711.0 188
136.6370 1735.0 188
137.3401 1758.0 188
138.0597 1780.0 188
138.7628 1803.0 188
139.4659 1827.0 188
140.1691 1854.0 188
140.8722 1882.0 188
141.5753 1909.0 188
142.2784 1942.0 188
142.9816 1977.0 188
143.7012 2008.0 188
144.4043 2045.0 188
145.1074 2086.0 188
145.8105 2119.0 188
146.5137 2151.0 188
147.2168 2190.0 188
147.9199 2232.0 188
148.6230 2280.0 188
149.3427 2329.0 188
150.0458 2371.0 188
150.7489 2423.0 188
151.4520 2480.0 188
152.1552 2538.0 188
152.8583 2595.0 188
153.5614 2652.0 188
154.2645 2720.0 188
154.9841 2794.0 188
155.6873 2867.0 188
156.3904 2947.0 188
157.0935 3035.0 188
157.7966 3124.0 188
158.4998 3219.0 188
159.2029 3313.0 188
159.9060 3411.0 188
171.0571 6342.0 188
171.7603 6326.0 188
172.4524 6315.0 188
173.1555 6309.0 188
173.8422 6297.0 188
174.5453 6285.0 188
175.2484 6277.0 188
175.9351 6274.0 188
176.6382 6270.0 188
178.0280 5389.0 188
178.7146 5391.0 188
179.4177 5387.0 188
181.5106 5379.0 188
182.2028 5378.0 188
182.9059 5381.0 188
183.5925 5382.0 188
184.2957 5381.0 188
184.9988 5390.0 188
187.0752 5265.0 188
189.1846 6319.0 188
189.8877 6336.0 188
190.5908 6353.0 188
191.2939 6366.0 188
191.9971 6379.0 188
193.4198 4950.0 188
194.1229 4906.0 188
194.8260 4845.0 188
196.2323 5154.0 188
197.6550 6538.0 188
198.3582 6563.0 188
199.0613 6589.0 188
199.7644 6614.0 188
200.4675 6642.0 188
201.1871 6674.0 188
202.5934 4708.0 188
203.2965 4654.0 188
204.7137 6835.0 188
206.8231 5012.0 188
207.5262 4951.0 188
208.2294 4901.0 188
208.9490 4858.0 188
209.6521 4821.0 188
210.3552 4803.0 188
211.7615 5668.0 188
213.1842 7402.0 188
215.9967 5919.0 188
216.7163 5887.0 188
217.4030 5877.0 188
220.8746 8173.0 188
224.3243 6065.0 188
225.0275 6069.0 188
229.8724 1280.0 188
230.5591 1270.0 188
231.2622 1264.0 188
231.9489 1253.0 188
232.6520 1244.0 188
233.3386 1239.0 188
234.0308 1229.0 188
236.1072 1194.0 188
236.8103 1183.0 188
237.4969 1172.0 188
238.1836 1157.0 188
239.5734 988.0 188
240.2655 977.0 188
240.9686 968.0 188
241.6553 963.0 188
242.3419 959.0 188
243.0450 956.0 188
243.7317 953.0 188
244.4348 950.0 188
245.1215 948.0 188
245.8246 948.0 188
247.2144 890.0 188
247.9175 882.0 188
249.3073 929.0 188
250.0104 947.0 188
250.7025 952.0 188
251.4056 953.0 188
252.1088 955.0 188
252.7954 956.0 188
253.4985 956.0 188
254.2017 959.0 188
254.8883 964.0 188
255.5914 971.0 188
256.9812 1074.0 188
257.6843 1090.0 188
258.3710 1099.0 188
259.0741 1106.0 188
260.4639 1478.0 188
261.1670 1497.0 188
263.2654 2747.0 188
264.6552 3692.0 188
266.7480 7236.0 188
270.2472 4673.0 188
270.9338 4728.0 188
271.6370 4826.0 188
273.7299 6532.0 188
277.9211 689.0 188
278.6078 684.0 188
279.3109 687.0 188
280.0140 693.0 188
280.7007 696.0 188
282.7936 1200.0 188
291.8738 1572.0 188
293.2635 1479.0 188
293.9667 1437.0 188
294.6533 1396.0 188
295.3564 1354.0 188
296.0596 1317.0 188
296.7462 1286.0 188
297.4493 1256.0 188
298.1525 1228.0 188
298.8391 1201.0 188
299.5422 1174.0 188
300.2454 1149.0 188
300.9375 1124.0 188
301.6406 1101.0 188
302.3273 1079.0 188
303.0304 1055.0 188
303.7335 1034.0 188
304.4202 1016.0 188
305.1233 997.0 188
305.8264 978.0 188
306.5131 958.0 188
307.2162 942.0 188
307.9193 927.0 188
308.6060 911.0 188
309.3091 896.0 188
310.0122 884.0 188
310.6989 872.0 188
311.4020 859.0 188
312.1051 847.0 188
312.7917 836.0 188
313.4949 826.0 188
314.1870 815.0 188
314.8901 805.0 188
315.5933 795.0 188
316.2799 785.0 188
316.9830 775.0 188
317.6862 766.0 188
318.3728 758.0 188
319.0759 750.0 188
319.7791 741.0 188
320.4657 733.0 188
321.1688 725.0 188
321.8719 717.0 188
322.5586 710.0 188
323.2617 703.0 188
323.9648 698.0 188
324.6515 692.0 188
325.3546 685.0 188
326.0577 678.0 188
326.7499 672.0 188
327.4530 666.0 188
328.1561 660.0 188
328.8428 656.0 188
329.5459 652.0 188
330.2490 648.0 188
330.9357 643.0 188
331.6388 638.0 188
332.3419 632.0 188
333.0450 627.0 188
333.7317 624.0 188
334.4348 621.0 188
335.1379 617.0 188
335.8246 613.0 188
336.5277 611.0 188
337.2308 608.0 188
337.9340 605.0 188
338.6206 602.0 188
339.3237 598.0 188
340.0269 597.0 188
340.7300 594.0 188
341.4166 592.0 188
342.1198 589.0 188
342.8229 586.0 188
343.5150 584.0 188
344.2181 582.0 188
344.9213 580.0 188
345.6244 578.0 188
346.3110 576.0 188
347.0142 575.0 188
347.7173 571.0 188
348.4204 570.0 188
349.1071 570.0 188
349.8102 569.0 188
350.5133 567.0 188
351.2000 565.0 188
351.9031 563.0 188
352.6062 563.0 188
353.3093 563.0 188
353.9960 562.0 188
354.6991 561.0 188
355.4022 560.0 188
356.1053 559.0 188
356.8085 558.0 188
357.5116 558.0 188
358.2147 558.0 188
358.9178 557.0 188
