#RPLIDAR SCAN DATA
#COUNT=436
#Angule	Distance	Quality
226.5271 101.0 188
227.1863 102.0 188
227.8564 102.0 188
228.5156 101.0 188
229.1693 101.0 188
229.8230 102.0 188
230.4822 102.0 188
231.1523 102.0 188
231.8115 102.0 188
232.4652 101.0 188
233.1244 102.0 188
233.7946 101.0 188
234.4482 101.0 188
235.1074 101.0 188
235.7611 100.0 188
236.4203 100.0 188
237.0905 101.0 188
237.7496 102.0 188
238.4033 101.0 188
239.0625 100.0 188
239.7327 101.0 188
240.3864 101.0 188
241.0455 101.0 188
241.6992 101.0 188
242.3584 101.0 188
243.0286 101.0 188
243.6823 102.0 188
244.3414 101.0 188
244.9951 101.0 188
245.6708 102.0 188
246.3245 102.0 188
246.9836 102.0 188
247.6373 102.0 188
248.3075 103.0 188
248.9667 103.0 188
249.6368 102.0 188
250.2960 103.0 188
250.9662 104.0 188
251.6199 103.0 188
252.2955 103.0 188
252.9657 103.0 188
253.6249 102.0 188
254.2950 102.0 188
254.9487 102.0 188
255.6244 103.0 188
256.2946 104.0 188
256.9482 104.0 188
257.6239 104.0 188
258.2776 104.0 188
258.9478 104.0 188
259.6234 104.0 188
260.2771 104.0 188
260.9528 103.0 188
261.6064 100.0 188
262.9523 92.0 188
263.6060 92.0 188
264.2761 95.0 188
265.6055 3177.0 188
266.2811 3194.0 188
266.9348 3212.0 188
267.6050 3232.0 188
268.2642 3250.0 188
268.9343 3269.0 188
269.6045 3290.0 188
270.2637 3310.0 188
270.9338 3333.0 188
271.5930 3356.0 188
272.2632 3381.0 188
272.9333 3406.0 188
273.5925 3431.0 188
274.2627 3459.0 188
274.9329 3486.0 188
275.5920 3513.0 188
276.2457 3543.0 188
276.9214 3573.0 188
277.5751 3605.0 188
278.2452 3637.0 188
278.9044 3666.0 188
279.5746 3702.0 188
280.2338 3740.0 188
280.9039 3777.0 188
281.5576 3813.0 188
282.2168 3851.0 188
282.8870 3891.0 188
283.5461 3932.0 188
284.2163 3976.0 188
284.8700 4021.0 188
285.5457 4069.0 188
286.1993 4119.0 188
286.8750 4168.0 188
287.5287 4220.0 188
288.1824 4273.0 188
288.8580 4327.0 188
289.5117 4382.0 188
290.1874 4442.0 188
290.8411 4505.0 188
291.5112 4564.0 188
292.1704 4628.0 188
292.8406 4701.0 188
293.4998 4770.0 188
294.1699 4842.0 188
294.8236 4922.0 188
295.4828 5006.0 188
296.1530 5094.0 188
296.8121 5184.0 188
297.4823 5274.0 188
298.1360 5364.0 188
299.4653 2738.0 188
300.1355 2717.0 188
300.7947 2712.0 188
301.4648 2724.0 188
303.4479 3038.0 188
304.7772 6018.0 188
306.0901 4696.0 188
308.0896 4611.0 188
308.7488 4591.0 188
309.4189 4564.0 188
310.0781 4539.0 188
310.7318 4516.0 188
311.4020 4495.0 188
312.0612 4476.0 188
312.7313 4455.0 188
313.3905 4441.0 188
318.0267 4352.0 188
318.7024 4362.0 188
319.3561 4375.0 188
320.0153 4375.0 188
321.3391 3743.0 188
322.0148 3753.0 188
323.3386 3950.0 188
323.9978 3957.0 188
324.6515 3955.0 188
327.3102 3642.0 188
327.9803 3636.0 188
328.6395 3643.0 188
329.2932 3683.0 188
330.6226 5373.0 188
331.2762 5353.0 188
331.9519 5337.0 188
343.2019 5524.0 188
343.8556 5540.0 188
344.5148 5556.0 188
345.1849 5573.0 188
345.8386 5588.0 188
346.4978 5606.0 188
347.1680 5627.0 188
347.8271 5647.0 188
348.4808 5666.0 188
349.1510 5692.0 188
349.8102 5716.0 188
350.4639 5726.0 188
351.1395 5741.0 188
351.7932 5765.0 188
352.4524 5790.0 188
353.1226 5817.0 188
353.7762 5841.0 188
355.1056 4125.0 188
355.7812 4135.0 188
356.4514 4146.0 188
357.1216 4158.0 188
357.7808 4169.0 188
358.4509 4182.0 188
