#RPLIDAR SCAN DATA
#COUNT=411
#Angule	Distance	Quality
359.3738 2239.0 188
0.0769 2238.0 188
0.7800 2238.0 188
1.4832 2242.0 188
2.1863 2243.0 188
2.8894 2244.0 188
3.5925 2246.0 188
4.3121 2249.0 188
5.0153 2252.0 188
5.7184 2255.0 188
6.4215 2259.0 188
7.1246 2261.0 188
7.8278 2265.0 188
8.5419 2270.0 188
9.2450 2275.0 188
9.9481 2281.0 188
10.6512 2285.0 188
11.3544 2293.0 188
12.0575 2300.0 188
12.7771 2306.0 188
13.4802 2313.0 188
14.1833 2320.0 188
14.8865 2327.0 188
15.5896 2336.0 188
16.3092 2345.0 188
17.0123 2353.0 188
17.7155 2362.0 188
18.4186 2371.0 188
19.1217 2379.0 188
19.8248 2390.0 188
20.5444 2403.0 188
21.2476 2415.0 188
21.9507 2426.0 188
22.6538 2437.0 188
23.3569 2445.0 188
24.0601 2414.0 188
25.4828 2279.0 188
26.1859 2222.0 188
26.8890 2172.0 188
27.5922 2125.0 188
28.3118 2075.0 188
29.0149 2025.0 188
29.7180 1979.0 188
30.4211 1939.0 188
31.1353 1901.0 188
31.8384 1859.0 188
32.5415 1823.0 188
33.2611 1789.0 188
33.9642 1754.0 188
34.6674 1720.0 188
35.3870 1688.0 188
36.0901 1658.0 188
36.7932 1628.0 188
37.5128 1600.0 188
38.2159 1574.0 188
38.9191 1549.0 188
39.6387 1527.0 188
40.3418 1506.0 188
41.0449 1485.0 188
41.7645 1465.0 188
42.4677 1447.0 188
43.1708 1428.0 188
43.8904 1409.0 188
44.5935 1390.0 188
45.2966 1372.0 188
46.0107 1355.0 188
46.7139 1341.0 188
47.4170 1328.0 188
48.1366 1315.0 188
48.8397 1301.0 188
49.5428 1287.0 188
50.2625 1275.0 188
50.9656 1261.0 188
51.6687 1247.0 188
52.3883 1237.0 188
53.0914 1226.0 188
53.7946 1214.0 188
54.4977 1205.0 188
55.2173 1196.0 188
55.9204 1185.0 188
56.6400 1175.0 188
57.3267 1167.0 188
58.0298 1158.0 188
58.7329 1149.0 188
59.4360 1141.0 188
60.1392 1132.0 188
60.8423 1123.0 188
61.5454 1116.0 188
62.2485 1108.0 188
62.9352 1101.0 188
63.6383 1094.0 188
64.3414 1087.0 188
65.0446 1081.0 188
65.7477 1075.0 188
66.4508 1069.0 188
67.1539 1063.0 188
67.8571 1058.0 188
68.5437 1053.0 188
69.2468 1047.0 188
69.9500 1041.0 188
70.6531 1037.0 188
71.3562 1033.0 188
72.0593 1028.0 188
